pharmacy_id,district_id,name,street,housenumber,postal_code,district,neighborhood,phone_number,website,services_offered,openinghours,wheelchair_accessible,latitude,longitude,coordinates
1298246171,11001001,vineta apotheke,brunnenstraße,121,13355,Mitte,Gesundbrunnen,,https://www.herz-apotheke-berlin.de/,dispensing_yes,mo-fr 08:30-18:30; sa 08:30-13:00,yes,52.5405418,13.3938688,POINT(13.3938688 52.5405418)
1298511709,11001001,apotheke am gartenplatz,nan,nan,nan,Mitte,Gesundbrunnen,,nan,dispensing_yes,mo-fr 09:00-18:00; sa 09:00-13:00,yes,52.5380192,13.3854708,POINT(13.3854708 52.5380192)
1315650095,11002002,kur-apotheke,mehringdamm,50,10961,Friedrichshain-Kreuzberg,Kreuzberg,+49307861016,https://kaiser-apotheke-berlin.de/unsere-apotheken/kur-apotheke/,dispensing_yes,"mo-fr 08:30-19:30, sa 09:30-14:30",yes,52.4920432,13.3869021,POINT(13.3869021 52.4920432)
1336599080,11009009,dr. rothes apotheke,bahnhofstraße,10,12555,Treptow-Köpenick,Köpenick,+49306572151,https://www.dr-rothes-apotheke.de/,dispensing_yes,mo-fr 08:00-19:00; sa 08:30-13:00; ph off,limited,52.4553026,13.5770429,POINT(13.5770429 52.4553026)
1336725194,11009009,stadt-apotheke,grünstraße,24,12555,Treptow-Köpenick,Köpenick,+49306557463,https://www.stadt-apotheke-koepenick.de/,dispensing_yes,mo-fr 08:00-18:00; sa 09:00-13:00; ph off,yes,52.444918,13.5747201,POINT(13.5747201 52.444918)
1336788980,11009009,süd-apotheke,wendenschloßstraße,324a,12557,Treptow-Köpenick,Köpenick,+49306559474,http://www.sued-apotheke-berlin.de,dispensing_yes,"mo-fr 08:00-19:00; sa 09:00-13:00; ph,su off",yes,52.427899,13.5848235,POINT(13.5848235 52.427899)
1338226878,11011011,jumbo apotheke,otto-schmirgal-straße,3,10319,Lichtenberg,Friedrichsfelde,,nan,,mo-fr 08:30-20:00; sa 08:30-16:00; ph off,yes,52.4973391,13.5217595,POINT(13.5217595 52.4973391)
1365702036,11005005,haselhorster apotheke,gartenfelder straße,109,13599,Spandau,Haselhorst,+49303342367,https://www.haselhorster-apotheke.de,dispensing_yes,mo-fr 08:30-18:30; sa 08:30-13:00,yes,52.5424964,13.2388868,POINT(13.2388868 52.5424964)
1374215630,11003003,immanuel apotheke,immanuelkirchstraße,2,10405,Pankow,Prenzlauer Berg,,nan,dispensing_yes,mo-fr 08:30-19:00; sa 09:00-14:00,yes,52.533075,13.4221508,POINT(13.4221508 52.533075)
1375170411,11005005,kiwi apotheke,hugo-cassirer-straße,26,13587,Spandau,Hakenfelde,+493033771500,https://www.kiwi-apotheke.de/,dispensing_yes,"mo-fr 09:00-18:00; sa 09:00-13:00; su,ph off",limited,52.557697,13.2189479,POINT(13.2189479 52.557697)
1397070332,11007007,dominicus apotheke,hauptstraße,117,10827,Tempelhof-Schöneberg,Schöneberg,+49307486565,https://www.dominicus-apotheke.de/,dispensing_yes,mo-fr 08:00-19:00; sa 09:00-14:00,yes,52.4824434,13.3497166,POINT(13.3497166 52.4824434)
1400224784,11007007,fritz apotheke,mariendorfer damm,165,12107,Tempelhof-Schöneberg,Mariendorf,+4930743046660,https://www.fritz-apotheke.de/,dispensing_yes,mo-fr 08:30-18:30; th 08:30-19:00; sa 08:30-13:30,yes,52.4370757,13.388732,POINT(13.388732 52.4370757)
1413247085,11005005,apotheke 97,nonnendammallee,97,13629,Spandau,Siemensstadt,+49303824234,nan,dispensing_yes,mo-fr 08:30-18:30; sa 09:00-13:30,yes,52.5369189,13.2672695,POINT(13.2672695 52.5369189)
1419134521,11005005,central apotheke,nonnendammallee,94,13629,Spandau,Siemensstadt,+49303826006,nan,dispensing_yes,mo-fr 08:30-18:30; sa 08:30-13:30,yes,52.5369057,13.2684032,POINT(13.2684032 52.5369057)
1434256844,11007007,apotheke am bayerischen platz,bayerischer platz,6,10779,Tempelhof-Schöneberg,Schöneberg,,nan,dispensing_yes,mo-fr 08:30-18:30; sa 08:30-13:00,limited,52.4885983,13.3390663,POINT(13.3390663 52.4885983)
1492336686,11003003,esmarch apotheke,hufelandstraße,15,10407,Pankow,Prenzlauer Berg,,nan,dispensing_yes,"mo-fr 09:00-13:30,14:30-18:30; sa 09:00-13:00",yes,52.532136,13.431803,POINT(13.431803 52.532136)
1498608858,11010010,apotheke biesdorf-süd,weißenhöher straße,88,12683,Marzahn-Hellersdorf,Biesdorf,+49305173711,nan,dispensing_yes,mo-sa 09:00-19:00,yes,52.5060706,13.5582187,POINT(13.5582187 52.5060706)
1504564883,11002002,warschauer apotheke,warschauer straße,56,10243,Friedrichshain-Kreuzberg,Friedrichshain,+493026948789,nan,dispensing_yes,"mo-fr 08:30-14:00,15:00-18:30; sa 10:30-14:00",yes,52.5090106,13.451441,POINT(13.451441 52.5090106)
1527942471,11008008,apotheke impuls,karl-marx-straße,29,12043,Neukölln,Neukölln,,nan,dispensing_yes,mo-fr 08:30-19:00; sa 09:00-14:00,yes,52.4846388,13.4285441,POINT(13.4285441 52.4846388)
1552051348,11001001,mediosapotheke,friedrichstraße,113A,10117,Mitte,Mitte,+49302833530,https://www.mediosapotheke.de/,dispensing_yes,mo-su 08:00-24:00,yes,52.5260899,13.3875545,POINT(13.3875545 52.5260899)
1554257377,11007007,st.hildegard apotheke,gersdorfstraße,50,12105,Tempelhof-Schöneberg,Mariendorf,,https://www.st-hildegard-apotheke-berlin.de/,dispensing_yes,mo-fr 08:30-18:15; sa 08:30-13:00,no,52.4460352,13.372337,POINT(13.372337 52.4460352)
1575512027,11006006,tannenberg apotheke,birkbuschstraße,59,12167,Steglitz-Zehlendorf,Steglitz,+49307718824,nan,dispensing_yes,"mo-fr 08:30-19:00; sa 08:30-14:00; su,ph 10:00-18:00",yes,52.4460263,13.329341,POINT(13.329341 52.4460263)
1577132742,11006006,oskar helene apotheke,clayallee,177,14195,Steglitz-Zehlendorf,Dahlem,,nan,dispensing_yes,"mo-fr 08:30-19:00; sa 09:00-14:00; su,ph off",yes,52.4513152,13.269836,POINT(13.269836 52.4513152)
1585171546,11012012,fleming apotheke,zabel-krüger-damm,31,13469,Reinickendorf,Waidmannslust,+49304024085,nan,dispensing_yes,mo-fr 08:30-18:30;sa 08:30-14:00,yes,52.6097315,13.3294059,POINT(13.3294059 52.6097315)
1597559553,11003003,apotheke am schlosspark,hermann-hesse-straße,4a,13156,Pankow,Niederschönhausen,,nan,dispensing_yes,mo-fr 08:00-19:00; sa 08:00-14:00; ph off,yes,52.581118,13.4024597,POINT(13.4024597 52.581118)
1617416107,11006006,aktiv apotheke,ostpreußendamm,139,12207,Steglitz-Zehlendorf,Lichterfelde,,nan,dispensing_yes,mo-fr 08:30-19:00; sa 09:00-15:00,yes,52.4231693,13.3137602,POINT(13.3137602 52.4231693)
1617419904,11006006,apotheke im schweizer viertel,lausanner straße,83,12205,Steglitz-Zehlendorf,Lichterfelde,,https://www.apotheke-im-schweizer-viertel.de/,dispensing_yes,mo-fr 08:30-20:00; sa 09:00-16:00,yes,52.4268932,13.3036661,POINT(13.3036661 52.4268932)
1624585364,11002002,vital-apotheke,skalitzer straße,15,10999,Friedrichshain-Kreuzberg,Kreuzberg,,nan,dispensing_yes,mo-fr 08:30-19:00; sa 09:00-16:00,yes,52.4988803,13.4203076,POINT(13.4203076 52.4988803)
1628927163,11003003,apotheke im pankeviertel,blankenburger straße,153,13127,Pankow,Französisch Buchholz,+49304767060,nan,dispensing_yes,mo-fr 08:30-18:30; sa 09:00-12:00,,52.5881829,13.4282736,POINT(13.4282736 52.5881829)
1632227368,11006006,linden apotheke,lindenstraße,1a,12207,Steglitz-Zehlendorf,Lichterfelde,,https://www.linden-apotheke-lichterfelde.de/,dispensing_yes,mo-fr 08:30-18:00; sa 08:30-13:00,yes,52.4174336,13.3059616,POINT(13.3059616 52.4174336)
1636830086,11009009,blaue apotheke,nan,nan,nan,Treptow-Köpenick,Alt-Treptow,,nan,dispensing_yes,mo-fr 08:30-18:30; sa 09:30-14:00,yes,52.4939436,13.4601281,POINT(13.4601281 52.4939436)
1640616159,11012012,bären-apotheke,oranienburger straße,85-86,13437,Reinickendorf,Wittenau,+493040911112,http://www.baeren-apotheke-berlin.de,dispensing_yes,mo-fr 08:00-19:30; sa 08:00-14:30,yes,52.595082,13.3333432,POINT(13.3333432 52.595082)
1654832841,11008008,hausapotheke - vivantes klinikum neukölln,kormoranweg,45,12351,Neukölln,Buckow,,https://www.vivantes.de/knk/apotheke-sued,dispensing_yes,nan,no,52.4367426,13.4564982,POINT(13.4564982 52.4367426)
1655132802,11006006,sundgauer apotheke,berliner straße,43b,nan,Steglitz-Zehlendorf,Zehlendorf,,nan,dispensing_yes,nan,yes,52.4385108,13.2707693,POINT(13.2707693 52.4385108)
1659884034,11001001,märkische apotheke,müllerstraße,33,13353,Mitte,Wedding,,nan,dispensing_yes,mo-fr 08:30-19:00; sa 09:00-18:00,yes,52.5483468,13.3562137,POINT(13.3562137 52.5483468)
1663350357,11002002,bezirksapotheke,warschauer straße,27,10243,Friedrichshain-Kreuzberg,Friedrichshain,,https://www.bezirksapotheke.de/am-friedrichshain/,dispensing_yes,mo-fr 08:00-20:00; sa 09:00-18:00,yes,52.5101873,13.4511485,POINT(13.4511485 52.5101873)
1678448395,11006006,forst apotheke,forststraße,31,12163,Steglitz-Zehlendorf,Steglitz,,nan,dispensing_yes,mo-fr 08:30-18:00; sa 08:00-13:00,no,52.4652856,13.3104944,POINT(13.3104944 52.4652856)
1703401473,11007007,apotheke am schillerplatz,stubenrauchstraße,58,12161,Tempelhof-Schöneberg,Friedenau,,nan,dispensing_yes,mo-fr 08:30-18:30; sa 09:00-13:00,no,52.471767,13.3235696,POINT(13.3235696 52.471767)
1704256871,11007007,lichtenrader apotheke,barnetstraße,41-42,12305,Tempelhof-Schöneberg,Lichtenrade,+493074685667,https://www.lichtenrader-apotheke.de/,dispensing_yes,mo-fr 08:00-20:00; sa 08:00-18:00,yes,52.3981287,13.3914745,POINT(13.3914745 52.3981287)
1719664188,11011011,apotheke am anton-saefkow-platz,anton-saefkow-platz,8,10369,Lichtenberg,Fennpfuhl,,nan,dispensing_yes,mo-fr 08:30-19:00; sa 09:00-14:00,yes,52.5286228,13.4714754,POINT(13.4714754 52.5286228)
1721061596,11006006,apotheke in nikolassee,prinz-friedrich-leopold-straße,3,14129,Steglitz-Zehlendorf,Nikolassee,,https://www.aponik.de/,dispensing_in Apotheke in Nikolassee,"mo-fr 09:00-18:30; tu,th 09:00-19:00; sa 09:00-13:00",yes,52.4300081,13.1949978,POINT(13.1949978 52.4300081)
1777151508,11010010,apotheke am stadtrand,ahrensfelder chaussee,141,12689,Marzahn-Hellersdorf,Marzahn,+49309375468,https://www.apotheke-am-stadtrand.de/,dispensing_yes,mo-fr 08:30-18:30,yes,52.5708343,13.5635073,POINT(13.5635073 52.5708343)
1782386007,11008008,zieten apotheke rudow,köpenicker straße,184,12355,Neukölln,Rudow,+49306631092,https://neueapotheke.net/,dispensing_yes,mo-fr 08:30-18:30; sa 08:30-13:30,no,52.4184421,13.496804,POINT(13.496804 52.4184421)
1828707071,11003003,rennbahn apotheke,rennbahnstraße,22-23,13086,Pankow,Weißensee,+49309253104,https://www.rennbahn-apotheke.de/,dispensing_yes,mo-fr 08:00-18:30; sa 08:00-13:00,yes,52.5603111,13.4591942,POINT(13.4591942 52.5603111)
1833509167,11004004,apotheke am bahnhof grunewald,fontanestraße,4,14193,Charlottenburg-Wilmersdorf,Grunewald,,nan,dispensing_yes,mo-fr 08:30-19:00; sa 09:00-14:00,yes,52.4870726,13.2640301,POINT(13.2640301 52.4870726)
1845158730,11001001,wollank apotheke,wollankstraße,30,13359,Mitte,Gesundbrunnen,+493049907923,https://www.wollank-apotheke-berlin.de/,dispensing_yes,mo-fr 08:00-18:30; sa 09:00-14:00,no,52.5636023,13.3910866,POINT(13.3910866 52.5636023)
1863567226,11003003,schwanen apotheke,hans-otto-straße,42,10407,Pankow,Prenzlauer Berg,,nan,dispensing_yes,mo-fr 08:30-18:30; sa 09:00-14:00,yes,52.532715,13.43824,POINT(13.43824 52.532715)
1866461768,11003003,ostsee-apotheke,greifswalder straße,137,10409,Pankow,Prenzlauer Berg,,nan,,mo-fr 08:00-19:00,yes,52.5461931,13.4455087,POINT(13.4455087 52.5461931)
1905963630,11004004,fasanen-apotheke,uhlandstraße,158,10719,Charlottenburg-Wilmersdorf,Wilmersdorf,,nan,dispensing_yes,mo-fr 08:30-19:00; sa 08:30-14:00,limited,52.4987789,13.3248652,POINT(13.3248652 52.4987789)
1906515104,11004004,emser apotheke,emser straße,44,10719,Charlottenburg-Wilmersdorf,Wilmersdorf,+49308811119,https://www.emser-apotheke.de/,dispensing_yes,"mo,tu,th,fr 09:00-18:00; sa 09:00-13:00; we 09:00-15:00",yes,52.4967633,13.3198452,POINT(13.3198452 52.4967633)
1914403852,11004004,ranke-apotheke,joachimsthaler straße,24,10719,Charlottenburg-Wilmersdorf,Wilmersdorf,+49308814565,nan,dispensing_yes,mo-fr 08:30-18:30; sa 09:00-14:00,yes,52.5000244,13.3305311,POINT(13.3305311 52.5000244)
1914552632,11004004,apotheke am ludwigkirchplatz,pariser straße,47,10719,Charlottenburg-Wilmersdorf,Wilmersdorf,+49308811418,https://www.apotheke-am-ludwigkirchplatz-berlin.de/,dispensing_yes,mo-fr 08:30-19:00; sa 08:30-14:00,no,52.4970403,13.3234022,POINT(13.3234022 52.4970403)
1933362462,11003003,viereck apotheke,wiltbergstraße,25,13125,Pankow,Buch,,nan,dispensing_yes,"mo-fr 08:00-19:00, sa 08:00-13:00",yes,52.6360319,13.4934176,POINT(13.4934176 52.6360319)
1948961324,11004004,charlotten-apotheke,nan,nan,nan,Charlottenburg-Wilmersdorf,Charlottenburg,,nan,dispensing_yes,"mo-fr 08:30-18:30, sa 08:30-13:30",yes,52.518856,13.2898547,POINT(13.2898547 52.518856)
1948961329,11004004,falken-apotheke,danckelmannstraße,51,14059,Charlottenburg-Wilmersdorf,Charlottenburg,+49303221551,https://www.apotheken.de/club/14059/falken-apotheke,dispensing_yes,mo-fr 09:00-18:30; sa 09:00-13:30,no,52.5152489,13.290931,POINT(13.290931 52.5152489)
1963129662,11008008,atoll-apotheke,hermannstraße,158A,12051,Neukölln,Neukölln,,nan,dispensing_yes,mo-fr 09:00-19:00,yes,52.4674061,13.4318149,POINT(13.4318149 52.4674061)
2013009698,11002002,cottbusserdamm apotheke,nan,nan,nan,Friedrichshain-Kreuzberg,Kreuzberg,,nan,dispensing_yes,mo-fr 08:30-18:30; sa 09:00-15:00,yes,52.4951332,13.4204287,POINT(13.4204287 52.4951332)
2018710520,11008008,ibis apotheke,neuköllner straße,261,12357,Neukölln,Rudow,+49306614004,nan,dispensing_yes,"mo-fr 08:30-18:30, sa 08:30-13:00",yes,52.4257157,13.4838189,POINT(13.4838189 52.4257157)
2026247343,11010010,adler apotheke,nan,nan,nan,Marzahn-Hellersdorf,Biesdorf,,nan,dispensing_yes,mo-we 09:00-19:00; th-sa 09:00-20:00;su off,yes,52.5247222,13.5580924,POINT(13.5580924 52.5247222)
2026466974,11010010,abacus apotheke,nan,nan,nan,Marzahn-Hellersdorf,Marzahn,,nan,,nan,,52.5345031,13.5521929,POINT(13.5521929 52.5345031)
2038240175,11010010,sanimedius-apotheke im spreecenter,hellersdorfer straße,77,12619,Marzahn-Hellersdorf,Hellersdorf,+49305622113,https://www.spreecenter-apotheke-berlin.de,dispensing_yes,"mo-fr 08:00-19:00, sa 08:00-16:00; ph off",yes,52.5211516,13.5874121,POINT(13.5874121 52.5211516)
2039162001,11008008,apotheke wutzky-center,nan,nan,nan,Neukölln,Gropiusstadt,+49306612674,https://www.apo-wutzky.de/,dispensing_yes,mo-fr 08:30-19:00; sa 08:00-16:00,yes,52.4227979,13.4754642,POINT(13.4754642 52.4227979)
2046807703,11011011,wartenberger apotheke,egon-erwin-kisch-straße,32,13059,Lichtenberg,Neu-Hohenschönhausen,+49309298017,nan,dispensing_yes,mo-fr 08:00-19:00; sa 09:00-13:00,limited,52.5730689,13.5049041,POINT(13.5049041 52.5730689)
2098147261,11006006,doc maier,siemensstraße,2,12247,Steglitz-Zehlendorf,Steglitz,,nan,dispensing_yes,mo-sa 08:30-19:00; su 08:30-14:00,yes,52.4467545,13.3418127,POINT(13.3418127 52.4467545)
2098221272,11006006,markus apotheke,albrechtstraße,51,12167,Steglitz-Zehlendorf,Steglitz,+49307958130,nan,dispensing_yes,mo-fr 09:00-18:00; sa 09:00-13:00,yes,52.4481027,13.3397351,POINT(13.3397351 52.4481027)
2110613369,11001001,oldenburger apotheke,oldenburger straße,37,10551,Mitte,Moabit,,nan,dispensing_yes,"mo,th 08:30-19:00; tu,we,fr 08:30-18:30; sa 08:30-13:00",yes,52.5302571,13.3359327,POINT(13.3359327 52.5302571)
2139861333,11004004,meine apotheke,olivaer platz,17,10707,Charlottenburg-Wilmersdorf,Wilmersdorf,,nan,dispensing_yes,mo-fr 08:30-18:30; sa 09:00-14:00,yes,52.4996926,13.3125891,POINT(13.3125891 52.4996926)
2139861379,11004004,cornelia-apotheke,konstanzer straße,4,10707,Charlottenburg-Wilmersdorf,Wilmersdorf,,nan,dispensing_yes,mo-fr 08:30-18:30; sa 08:30-14:00,limited,52.4983773,13.311957,POINT(13.311957 52.4983773)
2169170618,11005005,preussen apotheke spandau,carl-schurz-straße,29,13597,Spandau,Spandau,,nan,dispensing_yes,"mo-fr 08:30-18:30; sa 09:00-15:00; su,ph off",yes,52.5368301,13.2024674,POINT(13.2024674 52.5368301)
2181178545,11002002,linden apotheke,nan,nan,nan,Friedrichshain-Kreuzberg,Kreuzberg,,nan,dispensing_yes,mo-fr 09:00-18:00; sa 09:30-13:00,yes,52.506761,13.398262,POINT(13.398262 52.506761)
2251295178,11004004,masuren-apotheke ohg,angerburger allee,45,14055,Charlottenburg-Wilmersdorf,Westend,+49303045968,https://www.masuren-apotheke.de/,dispensing_yes,nan,yes,52.5094033,13.2223693,POINT(13.2223693 52.5094033)
2273462199,11011011,easyapotheke,egon-erwin-kisch-straße,80,13059,Lichtenberg,Neu-Hohenschönhausen,,nan,,nan,yes,52.56849,13.5108472,POINT(13.5108472 52.56849)
2274239284,11011011,vitalis apotheke,nan,nan,nan,Lichtenberg,Neu-Hohenschönhausen,,nan,dispensing_yes,"mo-fr 08:00-19:00, sa 08:00-13:00",yes,52.5688682,13.5162437,POINT(13.5162437 52.5688682)
2288127751,11001001,moabiter apotheke,alt-moabit,18,10559,Mitte,Moabit,,nan,dispensing_yes,"mo-fr 08:00-18:30, sa 08:00-14:00; ph off",no,52.5243574,13.3522408,POINT(13.3522408 52.5243574)
2320532525,11005005,havelland-apotheke,sakrower landstraße,6,14089,Spandau,Kladow,+49303655955,https://www.havelland-apotheke-kladow.de/,dispensing_yes,mo-fr 08:30-18:30; sa 08:30-13:00,yes,52.4531286,13.1422529,POINT(13.1422529 52.4531286)
2320629344,11007007,apotheke am wittenbergplatz,bayreuther straße,44,10787,Tempelhof-Schöneberg,Schöneberg,,http://www.apotheke-am-wittenbergplatz.de,dispensing_yes,mo-fr 08:30-18:30,yes,52.5035594,13.3444884,POINT(13.3444884 52.5035594)
2325407968,11008008,dafne-apotheke,karl-marx-straße,231-235,12055,Neukölln,Neukölln,,nan,dispensing_yes,mo-sa 09:00-20:30,yes,52.4684978,13.4427459,POINT(13.4427459 52.4684978)
2423122288,11012012,octopus apotheke,waidmannsluster damm,176,13469,Reinickendorf,Waidmannslust,+493041109110,https://octopus-apotheke.de/,dispensing_yes,mo-fr 08:30-19:00; sa 08:30-13:00,,52.6065358,13.3192004,POINT(13.3192004 52.6065358)
2424327600,11010010,süd-apotheke,hultschiner damm,24,12623,Marzahn-Hellersdorf,Mahlsdorf,+493056702347,https://suedapotheke-mahlsdorf.de/,,"mo-fr 08:00-18:30, sa 08:00-12:30; ph off",yes,52.4766287,13.6007627,POINT(13.6007627 52.4766287)
2429162139,11012012,löwen apotheke,ollenhauerstraße,110a,13403,Reinickendorf,Reinickendorf,,https://www.loewen-apo-berlin.de/,dispensing_yes,"mo,tu,th,fr 08:30-18:30, we 08:30-18:00, sa 08:30-14:00",limited,52.5696336,13.3297842,POINT(13.3297842 52.5696336)
2439759182,11004004,lilien-apotheke,theodor-heuss-platz,6,14052,Charlottenburg-Wilmersdorf,Westend,+493022194380,nan,dispensing_yes,mo-fr 08:00-19:30; sa 08:00-16:00,limited,52.5101677,13.2724807,POINT(13.2724807 52.5101677)
2445456645,11004004,sylter apotheke,berliner straße,37,10715,Charlottenburg-Wilmersdorf,Wilmersdorf,+49308614211,https://www.sylter-apotheke.de/,dispensing_yes,mo-fr 08:30-18:30; sa 09:00-14:00,limited,52.4866571,13.3215081,POINT(13.3215081 52.4866571)
2476268050,11004004,blitz apotheke,wexstraße,30,10715,Charlottenburg-Wilmersdorf,Wilmersdorf,,nan,dispensing_yes,mo-fr 08:30-18:30; sa 08:30-13:30,yes,52.478841,13.3299374,POINT(13.3299374 52.478841)
2484338009,11008008,sonnenapotheke,sonnenallee,76,12045,Neukölln,Neukölln,,nan,dispensing_yes,mo-fr 08:30-19:00; sa 09:00-14:00,yes,52.4835661,13.4358446,POINT(13.4358446 52.4835661)
2496651331,11002002,kreuzberg apotheke,mehringdamm,69,10961,Friedrichshain-Kreuzberg,Kreuzberg,+49306937739,http://www.kreuzberg-apotheke-berlin.de,dispensing_yes,mo-fr 08:00-20:00; sa 09:00-14:00,limited,52.4902187,13.3870554,POINT(13.3870554 52.4902187)
2516120286,11003003,flora-apotheke seit 1880,berliner allee,109,13088,Pankow,Weißensee,+49309250107,nan,dispensing_yes,"mo-fr 08:00-19:00, sa 09:00-13:00",no,52.5504319,13.4597629,POINT(13.4597629 52.5504319)
2541179150,11008008,apotheke zum elefanten,karl-marx-straße,150,12043,Neukölln,Neukölln,+49306875079,nan,dispensing_yes,mo-fr 08:30-19:30; sa 09:00-18:00,no,52.4762082,13.4391375,POINT(13.4391375 52.4762082)
2541258991,11004004,easyapotheke,wilmersdorfer straße,64,10627,Charlottenburg-Wilmersdorf,Charlottenburg,,nan,dispensing_yes,mo-fr 09:00-19:30; sa 09:00-19:00,yes,52.5065338,13.3064648,POINT(13.3064648 52.5065338)
2557710789,11001001,spree-apotheke,alt-moabit,86b,10555,Mitte,Moabit,,nan,dispensing_yes,"mo-fr 08:00-19:00, sa 09:00-14:00",yes,52.5253262,13.342,POINT(13.342 52.5253262)
2638963983,11007007,richthofen-apotheke,manfred-von-richthofen-straße,15,12101,Tempelhof-Schöneberg,Tempelhof,,nan,dispensing_yes,sa 08:30-14:00; mo-fr 08:00-18:30,yes,52.4831066,13.3826359,POINT(13.3826359 52.4831066)
2713665583,11004004,apotheke im bismarck-karree,bismarckstraße,45-47,10627,Charlottenburg-Wilmersdorf,Charlottenburg,,nan,dispensing_yes,mo-fr 08:00-19:00,yes,52.5117094,13.3046182,POINT(13.3046182 52.5117094)
2717366804,11006006,stadtpark-apotheke,albrechtstraße,94,12167,Steglitz-Zehlendorf,Steglitz,+49307955090,https://www.stadtpark-apotheke-berlin.de/,dispensing_yes,mo-fr 09:00-19:00; sa 09:00-14:00,no,52.4523689,13.3335365,POINT(13.3335365 52.4523689)
2779341569,11004004,saint charles apotheke,pariser straße,20,10707,Charlottenburg-Wilmersdorf,Wilmersdorf,+493088725300,http://www.saintcharles.de/stcharles_berlin.html,dispensing_yes,mo-fr 08:00-19:00; sa 09:00-16:00,limited,52.4985147,13.317788,POINT(13.317788 52.4985147)
2782835460,11012012,sanitas apotheke,oraniendamm,6-10,13469,Reinickendorf,Waidmannslust,+493040396922,nan,dispensing_yes,mo-fr 08:30-20:00; sa 09:00-20:00,yes,52.6078978,13.3255639,POINT(13.3255639 52.6078978)
2796710201,11001001,apotheke hackesches quartier,henriette-herz-platz,3,10178,Mitte,Mitte,,https://www.apotheke-hackesches-quartier.de/,dispensing_yes,mo-fr 08:00-19:00; sa 09:00-14:00,yes,52.5221812,13.4024813,POINT(13.4024813 52.5221812)
2820029176,11009009,apotheke an der alten schule,dörpfeldstraße,55,12489,Treptow-Köpenick,Adlershof,+49306773830,http://www.versandapotheke-adlershof.de,,mo-fr 08:00-20:00; sa 08:00-16:00,no,52.4387416,13.5506904,POINT(13.5506904 52.4387416)
2829271312,11001001,regenbogen apotheke,seestraße,64,13347,Mitte,Wedding,+49304558665,https://regenbogen-apotheke.berlin/,dispensing_yes,"mo-tu,th-fr 08:30-19:00; we 08:30-15:00",yes,52.5537925,13.3593721,POINT(13.3593721 52.5537925)
2857712871,11001001,achat apotheke,brunnenstraße,160,10115,Mitte,Mitte,,nan,dispensing_yes,mo-fr 08:00-19:00; sa 08:30-13:30,yes,52.5347618,13.3977794,POINT(13.3977794 52.5347618)
2864467602,11008008,post-apotheke buckow,nan,nan,nan,Neukölln,Buckow,,nan,dispensing_yes,mo-fr 08:30-18:30; sa 08:30-13:00,yes,52.4245859,13.4360037,POINT(13.4360037 52.4245859)
2864491450,11008008,apotheke alt-buckow,nan,nan,nan,Neukölln,Buckow,,nan,dispensing_yes,mo-fr 08:00-19:00; sa 08:00-14:00,yes,52.4231003,13.4356893,POINT(13.4356893 52.4231003)
2867498526,11008008,gertrauden apotheke,nan,nan,nan,Neukölln,Buckow,,nan,dispensing_yes,mo-fr 08:00-18:30; sa 08:00-13:00,yes,52.4205157,13.4273954,POINT(13.4273954 52.4205157)
2872185601,11005005,kloster-apotheke,klosterstraße,6/7,13581,Spandau,Spandau,+49303311900,https://www.kloster-apotheke-berlin.de/,dispensing_yes,mo-fr 08:00-18:30; sa 08:00-13:00,yes,52.5323465,13.1975304,POINT(13.1975304 52.5323465)
2917786907,11004004,apotheke am steubenplatz,reichsstraße,22,14052,Charlottenburg-Wilmersdorf,Westend,,nan,,nan,,52.5160627,13.2616016,POINT(13.2616016 52.5160627)
2952546845,11012012,neue apotheke,residenzstraße,137,nan,Reinickendorf,Reinickendorf,,nan,dispensing_yes,mo-fr 08:00-19:00; sa 09:00-14:30; su off,no,52.5703596,13.3612245,POINT(13.3612245 52.5703596)
2952573359,11012012,residenz apotheke,nan,nan,nan,Reinickendorf,Reinickendorf,,nan,dispensing_yes,mo-fr 08:30-18:30; sa 09:00-14:00,no,52.5667626,13.3630766,POINT(13.3630766 52.5667626)
2969309057,11005005,märkische apotheke kladow,kladower damm,366,14089,Spandau,Kladow,,https://www.mapok.de/,dispensing_yes,"mo-th 08:30-19:00; we,fr 08:30-18:30; sa 08:30-14:00",yes,52.4549833,13.1446817,POINT(13.1446817 52.4549833)
2998135448,11009009,amtsfeld-apotheke,salvador-allende-straße,2–8,12559,Treptow-Köpenick,Köpenick,,nan,dispensing_yes,mo-fr 07:30-19:00; sa 08:00-13:00,,52.4405588,13.5939645,POINT(13.5939645 52.4405588)
3012143573,11009009,falken-apotheke,edisonstraße,18,12459,Treptow-Köpenick,Oberschöneweide,+49305351125,https://www.falken-apo-berlin.de/,dispensing_yes,mo-fr 08:00-18:30; sa 08:30-13:00,no,52.464407,13.5138972,POINT(13.5138972 52.464407)
3041745938,11007007,manteuffel-apotheke,manteuffelstraße,19,12103,Tempelhof-Schöneberg,Tempelhof,,https://www.manteuffel-apotheke.de/,dispensing_yes,mo-fr 08:30-18:30; sa 08:30-13:00,yes,52.4604721,13.3763073,POINT(13.3763073 52.4604721)
3045761935,11011011,amsel-apotheke,rostocker straße,15,13059,Lichtenberg,Neu-Hohenschönhausen,+493096203963,https://www.amsel-apotheke-app.de/,dispensing_yes,mo-fr 08:00-20:00; sa 08:00-15:00,,52.5745184,13.5094017,POINT(13.5094017 52.5745184)
