original_id,name,address,postal_code,district,latitude,longitude,operator,capacity,source,created_at,updated_at
1228,Kita Sonnenblume gGmbH,"Nußbaumallee 3, Berlin",Unknown,Westend,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1229,Montessori-Kinderhaus,Unknown,Unknown,Nan,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1230,bik-Kindertagesstätte Entdeckerland,"Sägebockweg 107, 13125 Berlin",13125.0,Karow,Unknown,Unknown,BIK e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1231,Kita Die Röländer,"Röländer Straße 46, 13125 Berlin",13125.0,Karow,Unknown,Unknown,Pfefferwerk Stadtkultur,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1232,Kindergarten Busonistraße,"Busonistraße 145, 13125 Berlin",13125.0,Karow,Unknown,Unknown,Kindergärten NordOst,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1233,Kindergarten Pfannschmidtstraße,"Pfannschmidtstraße 70, 13125 Berlin",13125.0,Karow,Unknown,Unknown,Kindergärten NordOst,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1234,Kita Krümelkiste,"Pfannschmidtstraße 2, 13125 Berlin",13125.0,Nan,Unknown,Unknown,Bürgerhaus BüHa gGmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1235,Kindergarten Sonnenblume,"Hofzeichendamm 1, 13125 Berlin",13125.0,Karow,Unknown,Unknown,Kindergärten NordOst,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1236,Kita Preußstraße,Unknown,Unknown,Nan,Unknown,Unknown,INA.KINDER.GARTEN,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1237,Kita Humboldtstraße 1,Unknown,Unknown,Nan,Unknown,Unknown,Kindertagsstätten Nordwest Eigenbetrieb von Berlin,105.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1238,Kita der Ev. Kirchengem. Alt-Tempelhof,"Albrechtstraße 106, 12103 Berlin",12103.0,Tempelhof,Unknown,Unknown,Unknown,146.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1239,Kita Kinderwelt,Unknown,Unknown,Nan,Unknown,Unknown,Arbeiterwohlfahrt Berlin Kreisverband Südost e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1240,Kita Albatros,Unknown,Unknown,Nan,Unknown,Unknown,Albatros gGmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1241,Kita Sausewind,Unknown,Unknown,Nan,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1242,Kita Orgelpfeifen,"Münchehagenstraße 43, 13125 Berlin",13125.0,Karow,Unknown,Unknown,GFAJ e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1243,Kiezspatzen,"Hubertusstraße 5, 10365 Berlin",10365.0,Lichtenberg,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1244,Kita Sonnenschein,"Rudolf-Seiffert-Straße 26/28, 10369 Berlin",10369.0,Fennpfuhl,Unknown,Unknown,SozDia Stiftung Berlin - Gemeinsam Leben Gestalten,175.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1245,Kita Kritzelknirpse,"Lychener Straße 55-57, 10437 Berlin",10437.0,Prenzlauer Berg,Unknown,Unknown,Pfefferwerk Stadtkultur,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1246,Kita Moissistraße,Unknown,Unknown,Nan,Unknown,Unknown,FiPP,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1247,Kita Märchenland,"Bornholmer Straße 44, 13359 Berlin",13359.0,Nan,Unknown,Unknown,Orte für Kinder,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1248,Kita Neheimer Straße,"Neheimer Straße 10, 13507 Berlin",13507.0,Tegel,Unknown,Unknown,Kindertagesstätten Nordwest,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1249,Kita der Ev. Kirchengem. Alt-Tegel,Unknown,Unknown,Nan,Unknown,Unknown,Evangelische Kirchengemeinde Tegel-Borsigwalde,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1250,Kita der Ev. Kirchengem. Segen,Unknown,Unknown,Nan,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1251,Integrationskindertagesstätte Regenbogen,Unknown,Unknown,Nan,Unknown,Unknown,Evangelisches Jugend- und Fürsorgewerk gemeinnützige AG,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1252,Deutsch-Französischer Kindergarten / Jardin d’enfants franco-allemand,"Afrikanische Straße 121, 13351 Berlin",13351.0,Wedding,Unknown,Unknown,Kindergärten City,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1253,Kita Schneckenhaus,Unknown,Unknown,Nan,Unknown,Unknown,Arbeiterwohlfahrt Berlin Kreisverband Südost e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1254,Kita Brüsseler Straße,"Brüsseler Straße 30, 13353 Berlin",13353.0,Wedding,Unknown,Unknown,INA.KINDER.GARTEN,90.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1255,Hort der THG,"Wiclefstraße , Berlin",Unknown,Nan,Unknown,Unknown,SOS-Kinderdorf e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1256,Kindergarten Hansa Spatzen,Unknown,Unknown,Nan,Unknown,Unknown,Kinder in Bewegung gGmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1257,Lara.Kita,"Hermann-Hesse-Straße 55, 13156 Berlin",13156.0,Niederschönhausen,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1258,nan,"Klinnerweg 53, 13509 Berlin",13509.0,Borsigwalde,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1259,Hort Hoffmann-von-Fallersleben-GS,Unknown,Unknown,Nan,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1260,Kita Ghanastraße,Unknown,Unknown,Nan,Unknown,Unknown,Kindergärten City,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1261,Kita Ritterfelddamm,"Ritterfelddamm 27, 14089 Berlin",14089.0,Nan,Unknown,Unknown,Kindertagesstätten Nordwest,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1262,Kita Robinson Crusoe,"Am Hellespont 2, 12109 Berlin",12109.0,Nan,Unknown,Unknown,Orte für Kinder gGmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1263,Kita Rotbuchenweg,"Rotbuchenweg 18-22, 13403 Berlin",13403.0,Nan,Unknown,Unknown,Jugend- und Sozialwerk,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1264,Kita Krümelnest,Unknown,Unknown,Nan,Unknown,Unknown,Pfefferwerk gGmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1265,Kita Waschbär,Unknown,Unknown,Nan,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1266,CJD Johanna von Siemens - Heim 2,"Goebelstraße 139, 13629 Berlin",13629.0,Siemensstadt,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1267,Kita Jeverstraße,"Jeverstraße 10-11, 12157 Berlin",12157.0,Steglitz,Unknown,Unknown,Nachbarschaftsheim Schöneberg e.V.,70.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1268,Kita Uthmannstraße,"Uthmannstraße 17, 12043 Berlin",12043.0,Nan,Unknown,Unknown,Kindertagesstätten SüdOst Eigenbetrieb des Landes Berlin,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1269,Kita Am Haselbusch,"Am Haselbusch 2, 12487 Berlin",12487.0,Johannisthal,Unknown,Unknown,Lernorte GmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1270,KITA Seepiraten,"Hauptstraße 3a, 10317 Berlin",10317.0,Rummelsburg,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1271,Kita Bornsdorfer Straße,"Bornsdorfer Straße 37a/b, 12053 Berlin",12053.0,Neukölln,Unknown,Unknown,Kindertagesstätten SüdOst,170.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1272,Horthaus Münchhausen-Grundschule,"Nimrodstraße 4, 13469 Berlin",13469.0,Nan,Unknown,Unknown,Stiftung Pro Gemeinsinn gGmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1273,Evangelische Kita Frohnau,"Markgrafenstraße 49, 13465 Berlin",13465.0,Nan,Unknown,Unknown,Evangelischer Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1274,Kita Böhmische Straße,"Böhmische Straße 1, 12055 Berlin",12055.0,Nan,Unknown,Unknown,Kindertagesstätten SüdOst Eigenbetrieb des Landes Berlin,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1275,Tietzer Strolche,"Tietzstraße 12, 13509 Berlin",13509.0,Nan,Unknown,Unknown,TÄKS e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1276,Kita Ernststraße,"Ernststraße 84, 13509 Berlin",13509.0,Nan,Unknown,Unknown,Kindertagesstätten Nordwest,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1277,Kita im Grünen,"Robert-Rössle-Straße 1 a, 13125 Berlin",13125.0,Nan,Unknown,Unknown,Vielfarb Social gGmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1278,Kita an der Bäke,"Haydnstraße 17, 12203 Berlin",12203.0,Nan,Unknown,Unknown,Kindertagesstätten Berlin Süd-West,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1279,Kindergarten Exerzierstraße,"Exerzierstraße 32a, 13357 Berlin",13357.0,Gesundbrunnen,Unknown,Unknown,Kindergärten City,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1280,Kita Grunewaldstraße,"Grunewaldstraße 77, 10823 Berlin",10823.0,Schöneberg,Unknown,Unknown,Kant-Kindergarten gGmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1281,Kindertagesstätte Friedrich-Richter-Straße,Unknown,Unknown,Nan,Unknown,Unknown,Internationaler Bund,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1282,"Kita ""Kleine Raupe Nimmersatt""","Lindenberger Weg 26, 13125 Berlin",13125.0,Buch,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1283,Kita Schivelbeiner Straße,Unknown,Unknown,Nan,Unknown,Unknown,Kindergärten NordOst,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1284,Melli-Beese-Haus,"Melli-Beese-Straße 30, 12487 Berlin",12487.0,Johannisthal,Unknown,Unknown,FiPP e.V. - Fortbildungsinstitut für die pädagogische Praxis,105.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1285,Kita Paradiesvögel,Unknown,Unknown,Nan,Unknown,Unknown,eventus-BILDUNG e.V.,29.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1286,Kita Lichterfelde,Unknown,Unknown,Nan,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1287,Kindertagesstätte Fontanepromenade,Unknown,Unknown,Nan,Unknown,Unknown,Diakonisches Werk Berlin Stadtmitte e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1288,Kita Schneckenhaus,Unknown,Unknown,Nan,Unknown,Unknown,Käpt'n Browser gGmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1289,Kita Wiesenwichtel,"Wiesenwinkel 17, 13158 Berlin",13158.0,Nan,Unknown,Unknown,Bürgerhaus BüHa gGmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1290,Kita des Pestalozzi-Fröbel-Hauses,"Belziger Straße 14, 10823 Berlin",10823.0,Schöneberg,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1291,Kita Am Studio,"Am Studio 5, 12489 Berlin",12489.0,Adlershof,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1292,Kita/Forum Soziale Dienste e.V.,Unknown,Unknown,Nan,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1293,Kita Grünschnabel,Unknown,Unknown,Nan,Unknown,Unknown,"präventive, altersübergreifende Dienste im sozialen Bereich gGmbH",Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1294,Evangelischer Forscherkindergarten Apfelbäumchen,Unknown,Unknown,Nan,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1295,Kita im Kosmosviertel,Unknown,Unknown,Nan,Unknown,Unknown,Jugendwerk Aufbau Ost JAO gGmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1296,Kita Rütlistraße,Unknown,Unknown,Nan,Unknown,Unknown,Kindertagesstätten SüdOst,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1297,Kita Nido Piccolo,Unknown,Unknown,Nan,Unknown,Unknown,Independent Living Kindertagesstätten für Berlin gGmbH,250.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1298,KiTa Sausewind,"Köpenicker Straße 154, 12355 Berlin",12355.0,Rudow,Unknown,Unknown,KiB gGmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1299,Kita Till Eulenspiegel,"Korbmacherweg 33, 12355 Berlin",12355.0,Rudow,Unknown,Unknown,Orte für Kinder,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1300,Kita - Groß-Ziethener Chaussee,"Groß-Ziethener Chaussee 144, 12355 Berlin",12355.0,Nan,Unknown,Unknown,Kindertagesstätten SüdOst,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1301,Kita Phantasialand,"Paul-Junius-Straße 52-54, 10369 Berlin",10369.0,Fennpfuhl,Unknown,Unknown,Kinder im Kiez,195.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1302,KiTa Zauberstein,"Cunistraße 34, 13127 Berlin",13127.0,Französisch Buchholz,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1303,Kita Petitweg,Unknown,Unknown,Nan,Unknown,Unknown,Kinder im Kiez GmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1304,Kita Eigensinn,"Eschengraben 49, 13189 Berlin",13189.0,Nan,Unknown,Unknown,Camino · Dein Weg GmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1305,Kita Pinocchio,"Belforter Straße 11, 10405 Berlin",10405.0,Prenzlauer Berg,Unknown,Unknown,Hanna gGmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1306,EKT - Rotz und Trotz e.V.,"Sophienstraße 8, 12203 Berlin",12203.0,Lichterfelde,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1307,Kita Am Buschgraben,Unknown,Unknown,Nan,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1308,Kita Frohnauer Straße,Unknown,Unknown,Nan,Unknown,Unknown,Kindertagesstätten Nordwest,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1309,Kindertagesstätte MaRiS,"Manfred-von-Richthofen-Straße 31, 12101 Berlin",12101.0,Tempelhof,Unknown,Unknown,Nachbarschafts- und Selbsthilfezentrum in der UFA-Fabrik e.V.,190.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1310,Die kleinen Strolche,"Neue Schönholzer Straße 25, 13187 Berlin",13187.0,Pankow,Unknown,Unknown,Kindergärten NordOst,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1311,Kita Pankower Wichtel,"Dusekestraße 14, 13187 Berlin",13187.0,Pankow,Unknown,Unknown,JAO gGmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1312,Montessori-Haus Pestalozzistraße,"Pestalozzistraße 9-11, 13187 Berlin",13187.0,Pankow,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1313,Kleine Weltentdecker,Unknown,Unknown,Nan,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1314,Kita am Kirschbaum,"Albert-Kuntz-Straße 41, 12627 Berlin",12627.0,Hellersdorf,Unknown,Unknown,Boot gGmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1315,Best-Sabel-Kita Kaulsdorf,Unknown,Unknown,Nan,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1316,Kita Wattstraße,"Wattstraße 16, 13355 Berlin",13355.0,Gesundbrunnen,Unknown,Unknown,Pfefferwerk Stadtkultur,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1317,Katholische Kita St. Sebastian und Gemeindezentrum,Unknown,Unknown,Nan,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1318,Kita Sonnenkäfer,"Holzmindener Straße 23, 12347 Berlin",12347.0,Nan,Unknown,Unknown,FiPP e.V. - Fortbildungsinstitut für die pädagogische Praxis,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1319,Evangelische Kita am Humboldthain,"Gustav-Meyer-Allee 2, 13355 Berlin",13355.0,Nan,Unknown,Unknown,Evangelischer Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1320,Kita Flurweg INA Kindergarten,"Flurweg 77, 12357 Berlin",12357.0,Nan,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1321,Kita Neudecker Weg,"Neudecker Weg 84, 12355 Berlin",12355.0,Rudow,Unknown,Unknown,Kindertagesstätten SüdOst,188.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1322,Kita Krokofant,"Mellenseestraße 65/66, 10319 Berlin",10319.0,Friedrichsfelde,Unknown,Unknown,BIK e.V.,166.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1323,Kita „Windlicht“,"Golliner Straße 6, 12689 Berlin",12689.0,Marzahn,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1324,Kita Hanna vom Kolle,"Knaackstraße 53, 10435 Berlin",10435.0,Nan,Unknown,Unknown,Hanna gGmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1325,Kita Reichenberger Straße 92,"Reichenberger Straße 92, 10999 Berlin",10999.0,Nan,Unknown,Unknown,Kindergärten City,142.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1326,Evangelischer Kindergarten Pfingstberggasse,"Pfingstberggasse 2, 12489 Berlin",12489.0,Adlershof,Unknown,Unknown,Evangelische Kirchengemeinde Berlin-Adlershof,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1327,Humanistische Kindertagesstätte Adlershofer Marktspatzen,Unknown,Unknown,Nan,Unknown,Unknown,Humanistischer Verband Deutschlands,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1328,Kita Prenzelberger Schwalbennest,"Diesterwegstraße 10, 10405 Berlin",10405.0,Prenzlauer Berg,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1329,Kindergarten Jerusalemer Straße 10/12,"Jerusalemer Straße 10,12, 10117 Berlin",10117.0,Nan,Unknown,Unknown,Kindergärten City,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1330,Grüne Aue,"Baderseestraße 1-5, Berlin",Unknown,Grünau,Unknown,Unknown,FiPP e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1331,Kita Rudower Straße,Unknown,Unknown,Nan,Unknown,Unknown,Kinder im Kiez GmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1332,Kita der Evangelischen Kirchengemeinde Altglienicke,"Köpenicker Straße 35, 12524 Berlin",12524.0,Altglienicke,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1333,"Kita ""Putzmunter""",Unknown,Unknown,Nan,Unknown,Unknown,Volkssolidarität Landesverband Berlin e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1334,Fröbel-Kindergarten Am Ring,"Rigaer Straße 53/54, 10247 Berlin",10247.0,Nan,Unknown,Unknown,FRÖBEL Bildung und Erziehung,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1335,Kita Apfelbäumchen,"Oeserstraße 8, 13509 Berlin",13509.0,Tegel,Unknown,Unknown,AWO pro:mensch GgmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1336,Waldorfkindergarten Hermsdorf,"Auguste-Viktoria-Straße 4, 13467 Berlin",13467.0,Hermsdorf,Unknown,Unknown,Waldorf-Kindergarten Hermsdorf e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1337,Kita Im Grünen,"Südostallee 214/ 214a, 12487 Berlin",12487.0,Johannisthal,Unknown,Unknown,FRÖBEL Bildung und Erziehung,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1338,Balatonknirpse,"Balatonstraße 9, 10319 Berlin",10319.0,Friedrichsfelde,Unknown,Unknown,Forum Soziale Dienste GmbH,90.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1339,Kita Karolinenstraße,Unknown,Unknown,Nan,Unknown,Unknown,Kindertagesstätten Nordwest,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1340,Kindergarten Gartenstraße 107,"Gartenstraße 107, 10115 Berlin",10115.0,Mitte,Unknown,Unknown,Kindergärten City,130.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1341,Kindergarten Fürstenberger Straße,"Fürstenberger Straße 4, 10435 Berlin",10435.0,Mitte,Unknown,Unknown,Kindergärten City,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1342,Kita Kleiner Fratz,"Dahmestraße 4, 12526 Berlin",12526.0,Bohnsdorf,Unknown,Unknown,Kleiner Fratz GmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1343,Kita Kleine Fische - ganz groß,"Adlergestell 776, 12527 Berlin",12527.0,Schmöckwitz,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1344,Kita Mittelbruchzeile,Unknown,Unknown,Nan,Unknown,Unknown,Outlaw,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1345,Fröbel-Kindergarten Schatzinsel,"Fischerinsel 7-8, 10179 Berlin",10179.0,Mitte,Unknown,Unknown,FRÖBEL Bildung und Erziehung,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1346,Gemeindehaus Grunewald,"Furtwänglerstraße 5, 14193 Berlin",14193.0,Grunewald,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1347,Kita Fichtestraße,"Fichtestraße 9, 13467 Berlin",13467.0,Nan,Unknown,Unknown,Kindertagesstätten Nordwest,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1348,Kita Hennigsdorfer Straße,"Hennigsdorfer Straße 130, 13503 Berlin",13503.0,Nan,Unknown,Unknown,Kindertagesstätten Nordwest,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1349,Kita Villa Flitzesternchen,Unknown,Unknown,Nan,Unknown,Unknown,FiPP e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1350,Schwanenkita,"Friedrichshagener Straße 8N, 12555 Berlin",12555.0,Köpenick,Unknown,Unknown,Märkische Kita und Schule gGmbH,137.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1351,Kita Lernen und Lachen,Unknown,Unknown,Nan,Unknown,Unknown,Jugend- und Sozialwerk,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1352,Kita Reuterstraße,"Reuterstraße 72, 12043 Berlin",12043.0,Neukölln,Unknown,Unknown,Kindertagesstätten SüdOst,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1353,Kita Mosaik und Familienzentrum,"Donaustraße 88, 12043 Berlin",12043.0,Nan,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1354,Kita Griechische Allee,"Griechische Allee 21-25, 12459 Berlin",12459.0,Oberschöneweide,Unknown,Unknown,Kindertagesstätten SüdOst,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1355,Kita Spatzenhaus,Unknown,Unknown,Nan,Unknown,Unknown,Gemeinnützige BOOT GmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1356,"Kita ""Kleine Schlaufüchse""","Walter-Friedrich-Straße 20 - 22, 13125 Berlin",13125.0,Buch,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1357,nan,"Brittendorfer Weg 16, 14167 Berlin",14167.0,Zehlendorf,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1358,EKG - Münstersche Straße 8,"Brandenburgische Straße 8, 10709 Berlin",10709.0,Wilmersdorf,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1359,Kita Fantasia,Unknown,Unknown,Nan,Unknown,Unknown,Orte für Kinder,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
