Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
Einrichtungsbezirk,Einrichtungsbezirk Name,Einrichtungsnummer,Einrichtungsname,Straße,Hausnummer,PLZ,Telefon,Einrichtungstyp,Trägernummer,Trägername,ETRS_YKOORDINATE,ETRS_XKOORDINATE,Erlaubte Plätze (BE)
03,Pankow,03040150,Kita Drieselmäuse,Driesener Str.,024,10439,030 4454368,Reguläre Einrichtung,1334,Forum Soziale Dienste GmbH,5823583.0,0391896.3,65
03,Pankow,03040190,Kindergarten am Hirschhof,Eberswalder Str.,011,10437,030 4484450,Reguläre Einrichtung,1341,NETZWERK SPIEL/KULTUR Prenzlauer Berg e. V.,5822357.6,0392009.0,120
03,Pankow,03040200,Kindergarten Elements und Hexenkleckshausen,Eldenaer Str.,046,10247,030 4202 9013,Reguläre Einrichtung,1214,KLAX Berlin gGmbH,5820031.0,0395538.5,136
03,Pankow,03040210,Kita Erich-Weinert-Str. 33/Kigä NordOst,Erich-Weinert-Str.,033,10439,4454055,Reguläre Einrichtung,0121,Kindergärten NordOst,5823517.3,0392819.1,48
03,Pankow,03040220,EKT - Kinder Sorpresa,Schwedter Str.,029,10435,030 4849 3634,Reguläre Einrichtung,1110,Kinder Sorpresa e.V.,5821884.5,0391932.5,37
03,Pankow,03040300,Berlin Kids international Kita,Wichertstr.,024,10439,030 44383218,Reguläre Einrichtung,1202,Pfefferwerk Stadtkultur gGmbH,5823145.8,0393001.9,85
03,Pankow,03040400,Kita Bambinioase,Hans-Otto-Str.,040A,10407,030 85735198,Reguläre Einrichtung,7543,MAHALE Familien- und Servicemanagement gGmbH,5821382.3,0394095.4,216
03,Pankow,03040430,Kita Zwergenhausen/Kigä NordOst,Jablonskistr.,033,10405,4427480,Reguläre Einrichtung,0121,Kindergärten NordOst,5821813.8,0393403.3,195
03,Pankow,03040440,Kindergarten Sonnenhügel,John-Schehr-Str.,035,10407,030 4202 3010,Reguläre Einrichtung,1341,NETZWERK SPIEL/KULTUR Prenzlauer Berg e. V.,5821792.9,0394107.1,200
03,Pankow,03040470,"Kita ""Am Wasserturm""",Knaackstr.,027,10405,4427643,Reguläre Einrichtung,0121,Kindergärten NordOst,5821634.9,0392704.5,70
03,Pankow,03040510,Secret Garden,Saarbrücker Str.,015,10405,030 4849 3850,Reguläre Einrichtung,1111,Krausnick-Eck e.V.,5821285.9,0392353.2,19
03,Pankow,03040520,Kita Kritzelknirpse,Lychener Str.,055,10437,030 417 22 357,Reguläre Einrichtung,1202,Pfefferwerk Stadtkultur gGmbH,5822825.6,0392769.8,150
03,Pankow,03040550,Kita Rückenwind,Mandelstr.,013,10409,030 44677740,Reguläre Einrichtung,8433,KUBIBE gGmbH,5823075.3,0394407.0,120
03,Pankow,03040610,Kita Freche Früchtchen,Paul-Robeson-Str.,012,10439,030 44677747,Reguläre Einrichtung,8433,KUBIBE gGmbH,5823691.8,0392160.5,70
03,Pankow,03040630,Kindergarten Sonnenblume/Kigä NordOst,Pieskower Weg,048,10409,4232243,Reguläre Einrichtung,0121,Kindergärten NordOst,5822308.2,0394506.1,135
03,Pankow,03040640,Kita Prenzlauer Allee 115/116/Kigä NordOst,Prenzlauer Allee,115,10409,4247058,Reguläre Einrichtung,0121,Kindergärten NordOst,5823203.2,0393608.4,138
03,Pankow,03040660,Kinderladen Prenzlauer Berg,Oderberger Str.,027,10435,030 4404 9295,Reguläre Einrichtung,1115,Kinderladen Prenzlauer Berg e.V.,5822310.3,0391900.4,24
03,Pankow,03040680,Kita Prenzlauer Berg,Prenzlauer Berg,015,10405,030 443 40 590,Reguläre Einrichtung,1312,INA.KINDER.GARTEN gGmbH,5820938.7,0392902.8,160
03,Pankow,03040700,"Klax Krippen Regentropfenhaus und Wolkenzwerge;Klax Kindergärten Sternschnuppenhaus, Sonnenhaus und Wirbelwind",Scherenbergstr.,001,10439,030 4479 3363,Reguläre Einrichtung,1214,KLAX Berlin gGmbH,5823345.0,0392817.7,280
03,Pankow,03040710,Kath. Kita Heilige Familie,Kuglerstr.,040,10439,030 259365163,Reguläre Einrichtung,9193,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,5823571.1,0392902.1,120
03,Pankow,03040720,Kita Helmistrolche,Lettestr.,004,10437,0304431885500,Reguläre Einrichtung,1299,Hanna gGmbH Kita-Trägerschaften,5822616.6,0392854.7,72
03,Pankow,03040730,EKT Im Känguru,Anton-Saefkow-Straße,64,10407,0151 59108277,Reguläre Einrichtung,1116,EKT - Im Känguru e.V.,5821712.7,0394490.4,35
03,Pankow,03040740,Kita Tigerenten/Kigä NordOst,Schönhauser Allee,165,10435,4481659,Reguläre Einrichtung,0121,Kindergärten NordOst,5821729.4,0392291.3,75
03,Pankow,03040760,Kita Zum klingenden Bäumchen,Dänenstr.,008,10439,030 4454600,Reguläre Einrichtung,1298,JAO gGmbH,5823404.8,0392231.7,55
03,Pankow,03040770,Kita der Basisgemeinde Prenzl.Berg,Dunckerstr.,014,10437,030 44739712,Reguläre Einrichtung,1293,Basisgemeinde Prenzlauer Berg e.V.,5822597.2,0392950.4,18
03,Pankow,03040780,Humanistische Kita Prenzlzwerge,Stahlheimer Str.,027,10439,4457194,Reguläre Einrichtung,1230,"Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg KdöR",5823311.3,0392932.1,120
03,Pankow,03040790,Kita Villa Schabernack,Stavangerstr.,6,10439,030 44650224,Reguläre Einrichtung,1297,Bürgerhaus BüHa gGmbH,5823943.1,0392148.8,200
03,Pankow,03040810,Montessori-Integrations-Kindergärten im Syringenweg,Syringenweg,023,10407,50565276,Reguläre Einrichtung,0121,Kindergärten NordOst,5821388.2,0395322.9,195
03,Pankow,03040840,Humanistische Kita Mühlengeister,Thomas-Mann-Str.,017,10409,4241731,Reguläre Einrichtung,1230,"Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg KdöR",5822614.2,0394590.6,160
03,Pankow,03040860,Kita Schivelbeiner Str. 12/Kigä NordOst,Schivelbeiner Str.,012,10439,4445108,Reguläre Einrichtung,0121,Kindergärten NordOst,5823593.3,0392001.7,195
03,Pankow,03040880,EKT Mittenmang,Christinenstr.,030,10119,030 2477060,Reguläre Einrichtung,0858,EKT Mittenmang e. V.,5821449.4,0392144.3,23
03,Pankow,03040910,Kath. Kita Corpus Christi,Niederwallstraße,8-9,10117,030259365159,Reguläre Einrichtung,9193,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,5820905.3,0394822.1,70
03,Pankow,03040920,Kath. Kita St. Augustinus,Schivelbeiner Str.,029,10439,030 259365157,Reguläre Einrichtung,9193,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,5823516.8,0391970.1,60
03,Pankow,03040930,Kita Elias,Göhrener Str.,011,10437,030 442 24 05,Reguläre Einrichtung,5425,Ev. Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord,5822344.8,0392894.5,46
03,Pankow,03040940,Kita Gethsemane,Greifenhagener Str.,002,10437,030 445 55 84,Reguläre Einrichtung,5425,Ev. Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord,5822791.4,0392504.0,63
03,Pankow,03040950,Kita der Ev. Kirchengem. Immanuel,Immanuelkirchstr.,001A,10405,030 44039164,Reguläre Einrichtung,0212,Ev. Kirchengemeinde Immanuel,5821463.3,0392954.7,80
03,Pankow,03040980,Evangelische Kita Arche,Schönhauser Allee,104,10439,030 4457048,Reguläre Einrichtung,8722,Stephanus gGmbH,5823704.3,0392464.7,51
03,Pankow,03040990,Evangelische Kita Winsstraße,Winsstr.,024,10405,030 4424804,Reguläre Einrichtung,8722,Stephanus gGmbH,5821690.6,0393271.4,35
03,Pankow,03041000,EKT - Erdnuckel,Choriner Str.,030,10435,030-442 02 85,Reguläre Einrichtung,0503,Erdnuckel e.V.,5821823.5,0392150.6,19
03,Pankow,03041010,Integrationskita Prenzl.Berg Pustekuchen,Sonnenburger Str.,57,10437,030 4422769,Reguläre Einrichtung,0914,"Integrationskindertagesstätte Prenzlauer Berg ""Pustekuchen"" e. V.",5823023.2,0391989.4,24
03,Pankow,03041020,Waldorfkindergarten Prenzlauer Berg,Choriner Str.,025,10435,030 445 33 93,Reguläre Einrichtung,1215,Waldorfkindergarten Prenzlauer Berg e.V.,,,85
03,Pankow,03041030,EKT - Villa Kunterbunt,Dunckerstr.,021,10437,030 445 22 97,Reguläre Einrichtung,0814,Kunter - Bund e.V.,5822709.7,0393015.4,30
03,Pankow,03041060,EKT Domino,Lychener Str.,021,10437,030-85615101,Reguläre Einrichtung,1123,Deutsch-Französische Kita Domino e. V.,5822537.0,0392561.8,30
03,Pankow,03041110,EKT - Obst und Gemüse,Christburger Str.,041,10405,030 47378599,Reguläre Einrichtung,1124,EKT Obst und Gemüse e. V.,5821857.1,0393235.0,16
03,Pankow,03041120,Kita Haus 2,Gleimstr.,046,10437,03044677751,Reguläre Einrichtung,8433,KUBIBE gGmbH,5823113.0,0391942.8,220
03,Pankow,03041160,Kita Hanna vom Kolle,Knaackstr.,053,10435,0304431885400,Reguläre Einrichtung,1299,Hanna gGmbH Kita-Trägerschaften,5821958.2,0392508.8,240
03,Pankow,03041180,Kita Prenzelberger Spielmäuse/Kigä NordOst,Pappelallee,041A,10437,44650206,Reguläre Einrichtung,0121,Kindergärten NordOst,5823055.3,0392825.8,200
03,Pankow,03041240,Kath. Kita Herz Jesu,Schönhauser Allee,182,10119,030/44389415,Reguläre Einrichtung,9193,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,5821210.9,0392169.0,40
03,Pankow,03041250,EKT - Quasselstrippe,Oderberger Str.,050,10435,030 448 80 54,Reguläre Einrichtung,0916,Quasselstrippe e. V.,5822155.8,0392065.8,25
03,Pankow,03041260,EKT - Theaterspiel-Kita Capriola,Hufelandstr.,032,10407,030 4172 6612,Reguläre Einrichtung,1140,Theaterspiel-Kindertagesstätte Capriola e. V.,5821230.0,0393778.7,30
03,Pankow,03041270,EKT Elfenland,Pasteurstr.,15,10407,030 49854889,Reguläre Einrichtung,1143,Elfenland e.V.,5821539.9,0393752.3,30
03,Pankow,03041300,EKT Billabong 02,Greifenhagener Str.,014,10437,030 33850082,Reguläre Einrichtung,1149,billabong 02 e. V.,5823027.8,0392544.8,21
03,Pankow,03041310,EKT - Treinta Lobitos,Kollwitzstr.,016,10405,030 4849 2049,Reguläre Einrichtung,1150,Treinta Lobitos e. V.,5821454.5,0392436.7,35
03,Pankow,03041320,Waldorfkindergarten Wurzelwerk,Hagenauer Str.,001B,10435,030 48491958,Reguläre Einrichtung,1155,Waldorfkindergarten Wurzelwerk e. V.,5822150.4,0392605.4,30
03,Pankow,03041340,EKT - Mischpoke,Lychener Str.,076,10437,030 40574549,Reguläre Einrichtung,1156,Mischpoke e.V.,5822977.5,0392914.4,30
03,Pankow,03041350,Kita Hoppetosse,Lychener Str.,066,10437,030 23910062,Reguläre Einrichtung,1161,Hoppetosse-Berlin e.V.,5822870.7,0392837.7,27
03,Pankow,03041360,EKT - 10 Vorne,Schliemannstr.,033,10437,030 4365 9863,Reguläre Einrichtung,1168,10 Vorne e. V.,5822701.0,0392830.6,25
03,Pankow,03041370,EKT - Kitaträumer,Pasteurstr.,038,10407,030/ 4004 3755,Reguläre Einrichtung,1171,Kitaträumer e. V.,5821358.4,0393943.8,30
03,Pankow,03041380,Kindergarten Aramsamsam,Stargarder Str.,062,10437,030 60961266,Reguläre Einrichtung,7853,Aramsamsam Berlin e. V.,5822883.5,0392925.4,30
03,Pankow,03041390,Kita Flinke Füchse,Bötzowstr.,006,10407,030 42800642,Reguläre Einrichtung,7859,MiniKitas First gGmbH,5821098.8,0393615.5,23
03,Pankow,03041400,EKT - Zebra Int. Kiga,Sonnenburger Str.,054,10437,030 44041109,Reguläre Einrichtung,1176,Zebra International Kindergarten e. V.,5823005.0,0392020.1,25
03,Pankow,03041410,EKT Guckloch,Liselotte-Herrmann-Str.,012,10407,42804111,Reguläre Einrichtung,1181,EKT Guckloch e.V.,5821279.4,0393887.0,30
03,Pankow,03041450,Kinderladen Prenzlpanther,Schliemannstr.,44,10437,030 58637187‬,Reguläre Einrichtung,1193,Kinderladen Prenzlpanther e. V.,5822438.6,0392655.5,19
03,Pankow,03041470,EKT Josephine,Kopenhagener Str.,065,10437,030 44012685,Reguläre Einrichtung,1199,EKT Josephine e. V.,5823277.0,0392085.5,26
03,Pankow,03041480,Kita Zwergenbaude,Chodowieckistr.,035,10405,030 994044739,Reguläre Einrichtung,1350,Zwergenbaude e.V.,5821866.4,0393459.6,18
03,Pankow,03041490,Kita Lettestraße 8,Lettestr.,008,10437,030 44719399,Reguläre Einrichtung,7556,Kinderschlummerland gGmbH,5822689.5,0392753.8,30
03,Pankow,03041500,Kita Mandelbäumchen,Mandelstr.,15,10409,030 4244036,Reguläre Einrichtung,1297,Bürgerhaus BüHa gGmbH,5823116.6,0394364.9,110
03,Pankow,03041510,Kita Bewegungsreich,Hanns-Eisler-Str.,82,10409,030 443 83131,Reguläre Einrichtung,1202,Pfefferwerk Stadtkultur gGmbH,5822241.4,0394861.8,250
03,Pankow,03041520,Integrationskita Raupe Nimmersatt,Gürtelstr.,025,10409,030 4217950,Reguläre Einrichtung,1298,JAO gGmbH,5822612.1,0395209.1,60
03,Pankow,03041530,EKT - Bötzowstrolche,Esmarchstr.,024,10407,17632314751,Reguläre Einrichtung,1363,Bötzowstrolche e.V.,5821346.8,0393574.0,21
03,Pankow,03041590,Kita Preußstraße,Preußstr.,005,10409,030 417 28 478,Reguläre Einrichtung,1312,INA.KINDER.GARTEN gGmbH,5822746.1,0393816.5,200
03,Pankow,03041600,Kita Krümelkörbchen,Käthe-Niederkirchner-Str.,026,10407,030 4201 9757,Reguläre Einrichtung,1386,Krümelkörbchen e.V.,5821158.8,0393704.6,17
03,Pankow,03041610,Wald & Wiesen Kita,Husemannstr.,012,10435,01799359919,Reguläre Einrichtung,1185,Wald und Wiesen e.V.,5822021.2,0392686.9,35
03,Pankow,03041620,EKT Glühwürmchen,Winsstr.,002,10405,030 35053794,Reguläre Einrichtung,1389,Glühwürmchen e. V.,5821285.2,0393032.0,19
03,Pankow,03041640,Kita Räuberhöhle,Kopenhagener Str.,039,10437,030 994044739,Reguläre Einrichtung,1350,Zwergenbaude e.V.,5823227.7,0391626.1,18
03,Pankow,03041650,Deutsch-Französische Kita Kiternelle P'tits Loups,Eldenaer Str.,044,10247,030 420 836 47,Reguläre Einrichtung,1394,Kiternelle P'tits Loups e.V.,5820006.1,0395616.1,30
03,Pankow,03041660,Kita Kolmarer Straße 6,Kolmarer Str.,006,10405,030 4050 5092,Reguläre Einrichtung,7556,Kinderschlummerland gGmbH,5821571.7,0392789.0,25
03,Pankow,03041670,Kita Kleine Kobolde,Jablonskistr.,024,10405,030 4050 4168,Reguläre Einrichtung,1184,"Verein f. familienergänzende Betreuung u. Beratung Pankow, kurz ""VfBB Pankow"" e.V.",5821958.7,0393167.9,22
03,Pankow,03041680,EKT uno dos tres,Gleimstr.,056,10437,030 -,Reguläre Einrichtung,7390,uno dos tres e.V.,5823067.5,0391718.8,25
03,Pankow,03041690,EKT Mucklas,Esmarchstr.,015,10407,015227334194,Reguläre Einrichtung,7399,Mucklas e.V.,5821510.1,0393695.7,25
03,Pankow,03041710,EKT Sausebrause,Korsörer Str.,010,10437,030 48623393,Reguläre Einrichtung,7440,"Erzieher/innen-Elterninitiativkindertagesstätte ""Sausebrause"" e.V.",5823157.1,0391639.4,25
03,Pankow,03041720,Kita Mauerschwalben,Gleimstr.,058,10437,03048623389,Reguläre Einrichtung,7442,Mauerschwalben e.V.,5823062.8,0391682.3,30
03,Pankow,03041730,Kita Zwergenbaude II,Chodowieckistr.,035,10405,030 994044739,Reguläre Einrichtung,1350,Zwergenbaude e.V.,5821866.4,0393459.6,18
03,Pankow,03041740,Freche Fledermäuse,Wichertstr.,057,10439,030 34393444,Reguläre Einrichtung,7448,Familien-Fenster e. V.,5823162.0,0393056.7,22
03,Pankow,03041750,Kita kribbel krabbel,Dänenstr.,004,10439,030 84 85 75 11,Reguläre Einrichtung,7468,kribbel krabbel e.V.,5823388.7,0392332.3,20
03,Pankow,03041770,EKT Krabbelkörbchen,Hufelandstr.,042,10407,016092477704,Reguläre Einrichtung,1386,Krümelkörbchen e.V.,5821151.2,0393884.0,17
03,Pankow,03041780,Kita Remmi-Demmi,Greifenhagener Str.,029,10437,030 76219289,Reguläre Einrichtung,1382,Remmi Demmi gemeinnützige GmbH,5823568.0,0392802.4,25
03,Pankow,03041790,EKT Bullerbü,Schivelbeiner Str.,043,10439,030 123,Reguläre Einrichtung,7513,Kinderladen Bullerbü e. V.,5823468.2,0392299.1,23
03,Pankow,03041800,KiTa Sternenwiese,Chodowieckistr.,002,10405,030 26565333,Reguläre Einrichtung,1184,"Verein f. familienergänzende Betreuung u. Beratung Pankow, kurz ""VfBB Pankow"" e.V.",5821807.2,0393608.7,27
03,Pankow,03041810,EKT Schnick und Schnack,Pasteurstr.,5,10407,030/61748727,Reguläre Einrichtung,7519,Schnick und Schnack e. V.,5821610.5,0393661.6,20
03,Pankow,03041820,Deutsch-chinesische Kita,Dunckerstr.,90A,10437,03051643460,Reguläre Einrichtung,7521,Kita Bambuswald e.V.,5822342.3,0392764.8,28
03,Pankow,03041830,Kita SEHsternTaler,Greifenhagener Str.,033,10437,030 40574343,Reguläre Einrichtung,1306,SEHstern e.V.,5823669.1,0392855.9,25
03,Pankow,03041840,Kita Paul,Paul-Robeson-Str.,008,10439,030 24533024,Reguläre Einrichtung,8291,Hauptstadtkinder gGmbH,5823674.6,0392273.8,25
03,Pankow,03041850,Kita Kinderschlummerland,Göhrener Str.,003,10437,030 48495738,Reguläre Einrichtung,7556,Kinderschlummerland gGmbH,5822400.5,0392947.8,25
03,Pankow,03041870,Integrierter Waldkindergarten,Kollwitzstr.,066,10435,030 91206632,Reguläre Einrichtung,7563,Stadt & Waldkinder Berlin gGmbH,5821842.7,0392712.7,53
03,Pankow,03041880,Kita Berliner Kindheit,Immanuelkirchstr.,14B,10405,030 24637827,Reguläre Einrichtung,7923,Berliner Kindheit E. S. gUG (haftungsbeschränkt),5821264.2,0393146.9,27
03,Pankow,03041900,EKT Kindertraum,Dunckerstr.,025,10437,030 48826202,Reguläre Einrichtung,7739,Kila Kindertraum Prenzl'Berg e. V.,5822821.1,0393080.2,20
03,Pankow,03041920,Kita KiBa,Raumerstr.,019,10437,030 48814706,Reguläre Einrichtung,7780,KiBa e. V.,5822431.0,0393010.9,22
03,Pankow,03041930,Kita Thaerstraße,Thaerstr.,031,10249,030 41726427,Reguläre Einrichtung,8346,be smart academy gGmbH,5820349.2,0395257.0,102
03,Pankow,03041940,Kinderladen Pauline Kirschkern,Stargarder Str.,19,10437,017643311362,Reguläre Einrichtung,0772,Kirschkern e.V.,5822919.3,0392822.2,35
03,Pankow,03041960,Kita Gaudystraße,Gaudystr.,010,10437,030 47375364,Reguläre Einrichtung,7563,Stadt & Waldkinder Berlin gGmbH,5822997.6,0392158.4,57
03,Pankow,03041970,Kita Remmi-Demmi Ella-Kay-Straße,Ella-Kay-Str.,036,10405,030 60956934,Reguläre Einrichtung,1382,Remmi Demmi gemeinnützige GmbH,5822256.2,0393682.4,25
03,Pankow,03041980,EKT - Der Hummer aus Toronto,Heinrich-Roller-Str.,020,10405,030 24325340,Reguläre Einrichtung,7897,Wunschkindergarten e. V.,5821248.3,0393022.7,33
03,Pankow,03042000,Kita Kinderwirtschaft,Ahlbecker Str.,11A,10437,030 54714590,Reguläre Einrichtung,1330,Camino-Dein Weg GmbH,5822814.8,0393109.2,23
03,Pankow,03042010,El mundo de los ninos,Fehrbelliner Str.,097,10119,0049 017622571866,Reguläre Einrichtung,7502,El mundo de los ninos e. V.,5821280.2,0392110.1,25
03,Pankow,03042050,Kita Am Zauberberg,Thomas-Mann-Str.,063,10409,030 516956220,Reguläre Einrichtung,1345,Vielfarb Social gGmbH,5822360.1,0394821.5,140
03,Pankow,03042060,EKT Paul-Robeson-Straße,Paul-Robeson-Str.,030,10439,030 35122405,Reguläre Einrichtung,7993,PIDA e. V.,5823710.3,0391854.1,30
03,Pankow,03042070,Folli Folletti,Cantianstr.,015,10437,030 71538630,Reguläre Einrichtung,8016,Folli Folletti e.V.,5822949.1,0392220.4,20
03,Pankow,03042090,Kita Bienchen Prenzlauer Berg,Immanuelkirchstr.,14B,10405,030 95609270,Reguläre Einrichtung,7828,Bilingua gGmbH,5821264.2,0393146.9,50
03,Pankow,03042100,Kita Cheburashka-Prenzlauer Berg,Bernhard-Lichtenberg-Str.,009,10407,030 95616294,Reguläre Einrichtung,7388,Cheburashka gGmbH,5821715.7,0393996.2,53
03,Pankow,03042110,Kita Sternchen,Walter-Friedländer-Str.,26,10249,030 27990247,Reguläre Einrichtung,7918,Kita Sternchen gGmbH,5820504.0,0395315.2,25
03,Pankow,03042120,Kita BAZUBA KAMINKA,Dunckerstr.,077,10437,030 50596284,Reguläre Einrichtung,8104,SONNENBURG Soziale Dienste gemeinnützige UG (haftungsbeschränkt),5822669.7,0392953.9,40
03,Pankow,03042130,Kita Berliner Pandabären,Schliemannstr.,042,10437,030 63962261,Reguläre Einrichtung,8106,Interkulturelle Kindheit gemeinnützige UG (haftungsbeschränkt),5822484.8,0392653.3,25
03,Pankow,03042160,Kindergarten Aramsamsam 2,Korsörer Str.,004,10437,030 95619730,Reguläre Einrichtung,7853,Aramsamsam Berlin e. V.,5823173.8,0391772.1,25
03,Pankow,03042180,Kita Prenzlmäuse,Liselotte-Herrmann-Str.,006,10407,030 98332813,Reguläre Einrichtung,8172,Prenzlmäuse gGmbH,5821379.5,0393756.3,15
03,Pankow,03042190,EKT Kitanelle coccinelle,Winsstr.,69A,10405,030 0000000,Reguläre Einrichtung,8180,Kitanelle coccinelle e. V.,5821349.5,0393036.7,23
03,Pankow,03042200,dreieins-Kindertagesstätte Prenzlauer Berg,Preußstr.,007,10409,030 42087324,Reguläre Einrichtung,1351,dreieins Innovative Pädagogik gGmbH,5822789.9,0393881.6,120
03,Pankow,03042210,Kita Drachenhöhle,Gudvanger Str.,012,10439,030 12029698,Reguläre Einrichtung,8182,Drachenreiter gemeinnützige GmbH,5823183.6,0393063.0,25
03,Pankow,03042220,EKT Libelle,Erich-Weinert-Str.,064,10439,030-44715620,Reguläre Einrichtung,8187,Libelle e. V.,5823286.1,0393152.8,22
03,Pankow,03042230,Kita Berliner Kindheit,Immanuelkirchstr.,14C,10405,030 015150756793,Reguläre Einrichtung,7923,Berliner Kindheit E. S. gUG (haftungsbeschränkt),5821287.7,0393190.5,25
03,Pankow,03042240,Kindergarten Brüderchen & Schwesterchen,Seelower Str.,021,10439,030 200 764 77,Reguläre Einrichtung,9200,GemBeki Gemeinsinn-für Berliner Kinder gGmbH,5823695.3,0392237.8,25
03,Pankow,03042250,Kita Die wilden Küken,Gleimstr.,013,10437,030 93628330,Reguläre Einrichtung,8196,Die wilden Küken Prenzlauer Berg gemeinnützige UG (haftungsbeschränkt),5823066.9,0391973.4,25
03,Pankow,03042260,Kinderladen Spaceys,Greifenhagener Str.,035,10437,030 36465613,Reguläre Einrichtung,8208,Spaceys Kindergärten GmbH,5823692.9,0392838.5,25
03,Pankow,03042270,Kita Tegner-Strolche,Tegnerstr.,001,10439,030 44716872,Reguläre Einrichtung,4939,SONA - Soziale Nachbarschaft für betreutes Wohnen gGmbH,5823895.0,0392214.2,25
03,Pankow,03042290,Kita Mondbär und Sonnenkäfer,Eldenaer Str.,036,10247,030 41726824,Reguläre Einrichtung,1214,KLAX Berlin gGmbH,5819992.8,0395784.7,90
03,Pankow,03042320,Kita Bunte Burg,Christburger Str.,013,10405,030 4431237-155,Reguläre Einrichtung,8252,Christburg Campus gemeinnützige GmbH,5821740.6,0393373.9,30
03,Pankow,03042330,EKT el jardin de Mafalda,Seelower Str.,003,10439,72555089,Reguläre Einrichtung,8255,ej jardin de Mafalda e. V.,5823467.8,0392229.2,25
03,Pankow,03042340,EKT Sockenläufer,Chodowieckistr.,028,10405,030 21602514,Reguläre Einrichtung,8258,Sockenläufer e. V.,5821978.4,0393270.5,20
03,Pankow,03042350,Kita Edgar Berlin,Korsörer Str.,019,10437,03052668662,Reguläre Einrichtung,8289,Edgar Berlin gGmbH,5823140.6,0391712.0,22
03,Pankow,03042360,Freude Kindergarten,Tegnerstr.,008,10439,030 54714255,Reguläre Einrichtung,8295,FREUDE Kindergärten gemeinnützige GmbH,5823898.3,0392186.8,25
03,Pankow,03042370,Kita Cotheniusstrolche,Cotheniusstr.,016,10407,030 65778868,Reguläre Einrichtung,8172,Prenzlmäuse gGmbH,5820940.4,0394691.6,22
03,Pankow,03042380,Kita unterm Regenschirm,Danziger Str.,073,10405,030 84427045,Reguläre Einrichtung,8125,Loftschloss gGmbH,5822212.5,0393236.8,42
03,Pankow,03042390,Fröbel Kindergarten,Straßburger Str.,6B,10405,030 22494765,Reguläre Einrichtung,1227,Fröbel Bildung und Erziehung gGmbH,5821065.7,0392384.1,120
03,Pankow,03042400,Kita Hausburgviertel,Agnes-Wabnitz-Str.,9,10249,030 42025700,Reguläre Einrichtung,1297,Bürgerhaus BüHa gGmbH,5820625.6,0395179.3,120
03,Pankow,03042410,Kita Pappelallee,Pappelallee,040,10437,814048740,Reguläre Einrichtung,0121,Kindergärten NordOst,5823072.4,0392811.9,120
03,Pankow,03042420,Cheburashka - Winsviertel,Jablonskistr.,035,10405,030 23947450,Reguläre Einrichtung,7388,Cheburashka gGmbH,5821768.8,0393487.9,20
03,Pankow,03042430,Coworking Toddler Prenzlauer Berg,Greifenhagener Str.,048,10437,030 89401850,Reguläre Einrichtung,8517,CT Toddler Berlin gUG (haftungsbeschränkt),5823240.4,0392589.0,17
03,Pankow,03042440,Kita Edgar Berlin,Dunckerstr.,74,10437,030 23930308,Reguläre Einrichtung,8289,Edgar Berlin gGmbH,5822715.6,0392980.5,26
03,Pankow,03042450,"Ökologischer Kinderladen ""Kinderland der Träume""",Andersenstr.,003,10439,030/58702430,Reguläre Einrichtung,8756,KdT Traumland gUG,5823986.0,0391807.7,21
03,Pankow,03042460,Kita Cheburashka-Christburger,Christburger Str.,025,10405,030 49965039,Reguläre Einrichtung,7388,Cheburashka gGmbH,5821688.5,0393514.1,25
03,Pankow,03042480,Mascha und der Bär,Bötzowstr.,049,10407,030 55105534,Reguläre Einrichtung,8850,Mascha im Wunderland Kita gUG,5821539.3,0393946.2,25
03,Pankow,03042490,Stadt und Waldkinder,Erich-Nehlhans-Str.,027,10247,030.346466430,Reguläre Einrichtung,7563,Stadt & Waldkinder Berlin gGmbH,5820459.0,0395517.7,50
03,Pankow,03042500,Kita Born,Bornholmer Str.,018,10439,030 26300460,Reguläre Einrichtung,8291,Hauptstadtkinder gGmbH,5823915.1,0391925.5,25
03,Pankow,03042510,Kita Paradiesäpfel,Bornholmer Str.,095,10439,030 62922680,Reguläre Einrichtung,8877,Kita Paradiesäpfel gUG,5823781.2,0392435.2,25
03,Pankow,03042520,Kita Kesse Käthe,Käthe-Niederkirchner-Str.,022,10407,030 49966922,Reguläre Einrichtung,8172,Prenzlmäuse gGmbH,5821114.5,0393767.0,25
03,Pankow,03042530,Bildungsinstitut JT (nur Sprachförderung),Mühlenstr.,054,13187,,Sprachförderung,8971,Bildung schafft Perspektiven e.V.,5824664.6,0392294.2,35
