event_id,event_type,timestamp,repo_name,repo_full_name,user_id,user_name,user_type,payload_action,commit_count,ref,ref_type,pr_title,pr_id,commit_messages,size,forkee_name,release_name,comment_body
53319497017,PushEvent,2025-08-13 14:13:58+00:00,_onboarding_data,webeet-io/_onboarding_data,204610597,carosame,User,,1,refs/heads/carole-same-day4,,,,['Add files via upload'],1.0,,,
53319457332,PushEvent,2025-08-13 14:13:15+00:00,_onboarding_data,webeet-io/_onboarding_data,204610597,carosame,User,,1,refs/heads/carole-same-day4,,,,['Delete daily_tasks/day_4/Copy_of_Day4_Demo_ipnb.ipynb'],1.0,,,
53314316957,PushEvent,2025-08-13 12:36:47+00:00,_onboarding_data,webeet-io/_onboarding_data,204037949,Hebifou,User,,1,refs/heads/hiba-fouani-day-4,,,,['Add files via upload'],1.0,,,
53314274223,PushEvent,2025-08-13 12:35:56+00:00,_onboarding_data,webeet-io/_onboarding_data,204037949,Hebifou,User,,1,refs/heads/hiba-fouani-day-4,,,,['Delete daily_tasks/day_4/sat_modeling.ipynb'],1.0,,,
53306056929,PushEvent,2025-08-13 09:36:37+00:00,_onboarding_data,webeet-io/_onboarding_data,204037949,Hebifou,User,,1,refs/heads/hiba-fouani-day-3,,,,['Add files via upload'],1.0,,,
53306043962,PushEvent,2025-08-13 09:36:20+00:00,_onboarding_data,webeet-io/_onboarding_data,204037949,Hebifou,User,,1,refs/heads/hiba-fouani-day-3,,,,['Delete daily_tasks/day_3/day3_sql_analysis.ipynb'],1.0,,,
53302519961,PullRequestReviewEvent,2025-08-13 08:21:57+00:00,_onboarding_data,webeet-io/_onboarding_data,176274507,kaihanau,User,created,0,,,Add files via upload,2738894390.0,,,,,
53300913889,PullRequestReviewEvent,2025-08-13 07:46:05+00:00,_onboarding_data,webeet-io/_onboarding_data,176274507,kaihanau,User,created,0,,,Add files via upload,2738729775.0,,,,,
53300395956,PullRequestReviewEvent,2025-08-13 07:33:55+00:00,_onboarding_data,webeet-io/_onboarding_data,176274507,kaihanau,User,created,0,,,Sultan riaz day4,2728313486.0,,,,,
53281882243,PushEvent,2025-08-12 20:23:02+00:00,_onboarding_data,webeet-io/_onboarding_data,204037949,Hebifou,User,,1,refs/heads/hiba-fouani-day-3,,,,['Add files via upload'],1.0,,,
53281751648,PushEvent,2025-08-12 20:19:45+00:00,_onboarding_data,webeet-io/_onboarding_data,204037949,Hebifou,User,,1,refs/heads/hiba-fouani-day-3,,,,['Delete daily_tasks/day_3/day3_sql_analysis.ipynb'],1.0,,,
53281647842,PushEvent,2025-08-12 20:17:05+00:00,_onboarding_data,webeet-io/_onboarding_data,204037949,Hebifou,User,,1,refs/heads/hiba-fouani-day-4,,,,['Add files via upload'],1.0,,,
53281485005,PushEvent,2025-08-12 20:13:02+00:00,_onboarding_data,webeet-io/_onboarding_data,204037949,Hebifou,User,,1,refs/heads/hiba-fouani-day-4,,,,['Delete daily_tasks/day_4/cleaned_sat_results.csv'],1.0,,,
53281472943,PushEvent,2025-08-12 20:12:45+00:00,_onboarding_data,webeet-io/_onboarding_data,204037949,Hebifou,User,,1,refs/heads/hiba-fouani-day-4,,,,['Delete daily_tasks/day_4/sat_modeling.ipynb'],1.0,,,
53281393335,PushEvent,2025-08-12 20:10:47+00:00,_onboarding_data,webeet-io/_onboarding_data,204037949,Hebifou,User,,1,refs/heads/hiba-fouani-day-3,,,,['Add files via upload'],1.0,,,
53281362663,PushEvent,2025-08-12 20:10:03+00:00,_onboarding_data,webeet-io/_onboarding_data,204037949,Hebifou,User,,1,refs/heads/hiba-fouani-day-3,,,,['Delete daily_tasks/day_3/day3_sql_analysis.ipynb'],1.0,,,
53281153453,PullRequestEvent,2025-08-12 20:04:52+00:00,_onboarding_data,webeet-io/_onboarding_data,182861318,kanon12-code,User,opened,0,,,Add files via upload,2740451521.0,,,,,
53281137314,PushEvent,2025-08-12 20:04:27+00:00,_onboarding_data,webeet-io/_onboarding_data,182861318,kanon12-code,User,,1,refs/heads/kanon-mori-day-4,,,,['Add files via upload\n\nUploaded the task for day4'],1.0,,,
53280809623,IssueCommentEvent,2025-08-12 19:56:36+00:00,_onboarding_data,webeet-io/_onboarding_data,182861318,kanon12-code,User,created,0,,,Create day2_analysis,3297718793.0,,,,,I reuploaded the file to the day_2 folder  
53280704957,PushEvent,2025-08-12 19:53:59+00:00,_onboarding_data,webeet-io/_onboarding_data,182861318,kanon12-code,User,,1,refs/heads/kanon-mori-day-2,,,,['Add files via upload\n\nReuploaded the file to day_2'],1.0,,,
53224727910,PullRequestReviewEvent,2025-08-11 19:40:39+00:00,_onboarding_data,webeet-io/_onboarding_data,176274507,kaihanau,User,created,0,,,Sultan riaz day4,2728313486.0,,,,,
53219889551,IssueCommentEvent,2025-08-11 17:42:43+00:00,_onboarding_data,webeet-io/_onboarding_data,8661979,sultanmr,User,created,0,,,Sultan riaz day4,3301104392.0,,,,,"thanks, i try to update code according to your feedback. please verify"
53219675611,PushEvent,2025-08-11 17:37:24+00:00,_onboarding_data,webeet-io/_onboarding_data,8661979,sultanmr,User,,1,refs/heads/sultan-riaz-day4,,,,['Add files via upload'],1.0,,,
53219313956,DeleteEvent,2025-08-11 17:29:10+00:00,_onboarding_data,webeet-io/_onboarding_data,66169780,Kovalivska,User,,0,Svitlana_Kovalivska_Day4,branch,,,,,,,
53218439182,IssueCommentEvent,2025-08-11 17:08:41+00:00,_onboarding_data,webeet-io/_onboarding_data,195136048,SebastianNic,User,created,0,,,Added files with solutions,3300948032.0,,,,,Added section to notebook with outlier handling. Uploaded new cleaned csv to database and to branch. pushed changes in notebook to branch.
53218385997,PushEvent,2025-08-11 17:07:24+00:00,_onboarding_data,webeet-io/_onboarding_data,195136048,SebastianNic,User,,1,refs/heads/sebastian-nichtweiss-day-4,,,,['Add files via upload\n\nadded updated csv with sat cleaning results'],1.0,,,
53218311229,PushEvent,2025-08-11 17:05:35+00:00,_onboarding_data,webeet-io/_onboarding_data,195136048,SebastianNic,User,,1,refs/heads/sebastian-nichtweiss-day-4,,,,['Delete daily_tasks/day_4/cleaned_sat_result.csv \n\ndeleted old csv version for replacement'],1.0,,,
53218210662,PushEvent,2025-08-11 17:03:10+00:00,_onboarding_data,webeet-io/_onboarding_data,195136048,SebastianNic,User,,1,refs/heads/sebastian-nichtweiss-day-4,,,,['Changed sat_modeling.ipynb'],1.0,,,
53217507953,PullRequestEvent,2025-08-11 16:46:47+00:00,_onboarding_data,webeet-io/_onboarding_data,176274507,kaihanau,User,closed,0,,,Najimohammed_Day4,2728518577.0,,,,,
53217496231,PullRequestReviewEvent,2025-08-11 16:46:30+00:00,_onboarding_data,webeet-io/_onboarding_data,176274507,kaihanau,User,created,0,,,Najimohammed_Day4,2728518577.0,,,,,
53217464369,PullRequestReviewEvent,2025-08-11 16:45:45+00:00,_onboarding_data,webeet-io/_onboarding_data,176274507,kaihanau,User,created,0,,,Najimohammed_Day4,2728518577.0,,,,,
53217287986,PullRequestReviewEvent,2025-08-11 16:41:33+00:00,_onboarding_data,webeet-io/_onboarding_data,176274507,kaihanau,User,created,0,,,Create day4-answers.md,2728469368.0,,,,,
53217079300,PushEvent,2025-08-11 16:36:33+00:00,_onboarding_data,webeet-io/_onboarding_data,176274507,kaihanau,User,,8,refs/heads/Svitlana_Kovalivska,,,,"['Add test file in the repo-Day4', 'Day4 task completed', 'File saved successfully.', 'File saved successfully.', 'Missing data strategz analysis  is added.', 'Two new notebooks for SAT modeling experiments are added', 'Add files via upload', 'Merge pull request #175 from webeet-io/Svitlana_Kovalivska_Day4\n\nSvitlana kovalivska day4']",8.0,,,
53217078699,PullRequestEvent,2025-08-11 16:36:32+00:00,_onboarding_data,webeet-io/_onboarding_data,176274507,kaihanau,User,closed,0,,,Svitlana kovalivska day4,2728465669.0,,,,,
53215994878,PullRequestReviewEvent,2025-08-11 16:12:07+00:00,_onboarding_data,webeet-io/_onboarding_data,176274507,kaihanau,User,created,0,,,Sultan riaz day4,2728313486.0,,,,,
53206073831,DeleteEvent,2025-08-11 13:04:31+00:00,_onboarding_data,webeet-io/_onboarding_data,118304706,giovanigoltara,User,,0,giovani-goltara-day-4,branch,,,,,,,
53205804664,PushEvent,2025-08-11 12:59:29+00:00,_onboarding_data,webeet-io/_onboarding_data,176274507,kaihanau,User,,4,refs/heads/giovani-goltara,,,,"['Created the new_df and the notebook with solutions', 'Refactor SAT data cleaning process and update documentation', 'Add files via upload', 'Merge pull request #171 from webeet-io/giovani-goltara-day-4\n\nSolutions day 4']",4.0,,,
53205803814,PullRequestEvent,2025-08-11 12:59:28+00:00,_onboarding_data,webeet-io/_onboarding_data,176274507,kaihanau,User,closed,0,,,Solutions day 4,2728281850.0,,,,,
53205792500,PushEvent,2025-08-11 12:59:15+00:00,_onboarding_data,webeet-io/_onboarding_data,176274507,kaihanau,User,,1,refs/heads/giovani-goltara-day-4,,,,['Add files via upload'],1.0,,,
53204775475,IssueCommentEvent,2025-08-11 12:39:16+00:00,_onboarding_data,webeet-io/_onboarding_data,176274507,kaihanau,User,created,0,,,Added files with solutions,3300948032.0,,,,,"Hi @SebastianNic,  just a gentle reminder that your notebook needs to be amended:)"
53204484077,PushEvent,2025-08-11 12:33:28+00:00,_onboarding_data,webeet-io/_onboarding_data,119967684,DhakalSumi,User,,1,refs/heads/sumi-dhakal-day-4,,,,['Delete daily_tasks/day_4 directory'],1.0,,,
53204265678,PushEvent,2025-08-11 12:29:07+00:00,_onboarding_data,webeet-io/_onboarding_data,176274507,kaihanau,User,,4,refs/heads/peter_scheinsohn,,,,"['Add files via upload', 'Add files via upload', 'Delete day3_sql_analysis.ipynb', 'Merge pull request #180 from webeet-io/peter_scheinsohn_day3\n\nAdd files via upload']",4.0,,,
53204264958,PullRequestEvent,2025-08-11 12:29:06+00:00,_onboarding_data,webeet-io/_onboarding_data,176274507,kaihanau,User,closed,0,,,Add files via upload,2729813711.0,,,,,
53204215176,PushEvent,2025-08-11 12:28:05+00:00,_onboarding_data,webeet-io/_onboarding_data,176274507,kaihanau,User,,5,refs/heads/sumi-dhakal,,,,"['Add files via upload', 'Delete daily_tasks/day_4/sat_modelling.ipynb', 'Add files via upload', 'Add files via upload', 'Merge pull request #167 from webeet-io/sumi-dhakal-day-4\n\nHi @DhakalSumi, your day 4  will be merged']",5.0,,,
53204214655,PullRequestEvent,2025-08-11 12:28:04+00:00,_onboarding_data,webeet-io/_onboarding_data,176274507,kaihanau,User,closed,0,,,The files are uploaded.,2727894671.0,,,,,
53203925248,DeleteEvent,2025-08-11 12:22:04+00:00,_onboarding_data,webeet-io/_onboarding_data,190707481,JyotiTidke26,User,,0,Jyoti-Tidke-Day-4,branch,,,,,,,
53203880699,IssueCommentEvent,2025-08-11 12:21:08+00:00,_onboarding_data,webeet-io/_onboarding_data,190707481,JyotiTidke26,User,created,0,,,,,,,,,Task Completed in PR #164
53193780137,PushEvent,2025-08-11 08:33:17+00:00,_onboarding_data,webeet-io/_onboarding_data,122817786,peterscheinsohn,User,,1,refs/heads/peter_scheinsohn_day3,,,,['Delete day3_sql_analysis.ipynb'],1.0,,,
53193758300,PushEvent,2025-08-11 08:32:46+00:00,_onboarding_data,webeet-io/_onboarding_data,122817786,peterscheinsohn,User,,1,refs/heads/peter_scheinsohn_day3,,,,['Add files via upload'],1.0,,,
53193587257,PushEvent,2025-08-11 08:28:48+00:00,_onboarding_data,webeet-io/_onboarding_data,122817786,peterscheinsohn,User,,1,refs/heads/peter_scheinsohn_day4,,,,['Delete description.md'],1.0,,,
53193575050,PushEvent,2025-08-11 08:28:31+00:00,_onboarding_data,webeet-io/_onboarding_data,122817786,peterscheinsohn,User,,1,refs/heads/peter_scheinsohn_day4,,,,['Delete daily_task_day4_scheinsohn.ipynb'],1.0,,,
53193564331,PushEvent,2025-08-11 08:28:16+00:00,_onboarding_data,webeet-io/_onboarding_data,122817786,peterscheinsohn,User,,1,refs/heads/peter_scheinsohn_day4,,,,['Delete cleaned_sat-results_peter_s.csv'],1.0,,,
53193522246,PushEvent,2025-08-11 08:27:17+00:00,_onboarding_data,webeet-io/_onboarding_data,122817786,peterscheinsohn,User,,1,refs/heads/peter_scheinsohn_day4,,,,['Add files via upload'],1.0,,,
53193500617,PushEvent,2025-08-11 08:26:47+00:00,_onboarding_data,webeet-io/_onboarding_data,122817786,peterscheinsohn,User,,1,refs/heads/peter_scheinsohn_day4,,,,['Create description.md'],1.0,,,
53193417009,PushEvent,2025-08-11 08:24:51+00:00,_onboarding_data,webeet-io/_onboarding_data,118304706,giovanigoltara,User,,1,refs/heads/giovani-goltara-day-4,,,,['Refactor SAT data cleaning process and update documentation'],1.0,,,
53193398479,PushEvent,2025-08-11 08:24:23+00:00,_onboarding_data,webeet-io/_onboarding_data,122817786,peterscheinsohn,User,,1,refs/heads/peter_scheinsohn_day4,,,,['Add files via upload'],1.0,,,
53192845453,DeleteEvent,2025-08-11 08:11:10+00:00,_onboarding_data,webeet-io/_onboarding_data,64395026,DeepshikhaChhetri,User,,0,deepshikha-chhetri-day3,branch,,,,,,,
53192843764,DeleteEvent,2025-08-11 08:11:08+00:00,_onboarding_data,webeet-io/_onboarding_data,64395026,DeepshikhaChhetri,User,,0,deepshikha-chhetri-day4,branch,,,,,,,
53192828871,IssueCommentEvent,2025-08-11 08:10:46+00:00,_onboarding_data,webeet-io/_onboarding_data,64395026,DeepshikhaChhetri,User,created,0,,,Day 4 - Jupyter notebook and CSV File,3300904683.0,,,,,Thank you @apiterwebeet :) 
53192169199,PushEvent,2025-08-11 07:54:52+00:00,_onboarding_data,webeet-io/_onboarding_data,119967684,DhakalSumi,User,,1,refs/heads/sumi-dhakal-day-4,,,,['Add files via upload'],1.0,,,
53192078101,IssueCommentEvent,2025-08-11 07:52:35+00:00,_onboarding_data,webeet-io/_onboarding_data,119967684,DhakalSumi,User,created,0,,,The files are uploaded.,3300620012.0,,,,,"Hi Anastasia, 
I have tried to remove the outliers. Please have a look :)

Thank you!"
53187965466,DeleteEvent,2025-08-11 05:56:38+00:00,_onboarding_data,webeet-io/_onboarding_data,199904934,AM505E,User,,0,mariia_alekseichyk_day4,branch,,,,,,,
53179308191,DeleteEvent,2025-08-10 21:33:49+00:00,_onboarding_data,webeet-io/_onboarding_data,195173853,Levon-Gev,User,,0,Levon-Gev-Day_4,branch,,,,,,,
53177004082,PushEvent,2025-08-10 18:38:48+00:00,_onboarding_data,webeet-io/_onboarding_data,205159463,apiterwebeet,User,,3,refs/heads/Levon-Gev,,,,"['day_4_files', ""Merge remote-tracking branch 'origin/Levon-Gev' into Levon-Gev-Day_4"", 'Merge pull request #173 from webeet-io/Levon-Gev-Day_4\n\nday_4_files']",3.0,,,
53177003931,PullRequestEvent,2025-08-10 18:38:47+00:00,_onboarding_data,webeet-io/_onboarding_data,205159463,apiterwebeet,User,closed,0,,,day_4_files,2728431692.0,,,,,
53177002548,PullRequestReviewEvent,2025-08-10 18:38:41+00:00,_onboarding_data,webeet-io/_onboarding_data,205159463,apiterwebeet,User,created,0,,,day_4_files,2728431692.0,,,,,
53176930425,PushEvent,2025-08-10 18:33:39+00:00,_onboarding_data,webeet-io/_onboarding_data,205159463,apiterwebeet,User,,3,refs/heads/Levon-Gev-Day_4,,,,"['levon-gev-Day_3\n\nApplied suggested changes to the code', 'Merge pull request #187 from webeet-io/Levon-Gev-Day_3_corrected\n\nlevon-gev-Day_3', ""Merge remote-tracking branch 'origin/Levon-Gev' into Levon-Gev-Day_4""]",3.0,,,
53176906482,PullRequestReviewEvent,2025-08-10 18:32:03+00:00,_onboarding_data,webeet-io/_onboarding_data,205159463,apiterwebeet,User,created,0,,,Solutions day 4,2728281850.0,,,,,
53176864386,PullRequestReviewEvent,2025-08-10 18:29:24+00:00,_onboarding_data,webeet-io/_onboarding_data,205159463,apiterwebeet,User,created,0,,,Added files with solutions,2728179074.0,,,,,
53174739542,IssuesEvent,2025-08-10 16:05:00+00:00,_onboarding_data,webeet-io/_onboarding_data,205159463,apiterwebeet,User,reopened,0,,,,,,,,,
53174736129,IssuesEvent,2025-08-10 16:04:46+00:00,_onboarding_data,webeet-io/_onboarding_data,205159463,apiterwebeet,User,reopened,0,,,,,,,,,
53174713944,PushEvent,2025-08-10 16:03:17+00:00,_onboarding_data,webeet-io/_onboarding_data,205159463,apiterwebeet,User,,3,refs/heads/deepshikha-chhetri,,,,"['Day 4 - Jupyter notebook and CSV File', ""Merge branch 'deepshikha-chhetri' into deepshikha-chhetri-day4"", 'Merge pull request #169 from webeet-io/deepshikha-chhetri-day4\n\nDay 4 - Jupyter notebook and CSV Fil']",3.0,,,
53174713677,PullRequestEvent,2025-08-10 16:03:16+00:00,_onboarding_data,webeet-io/_onboarding_data,205159463,apiterwebeet,User,closed,0,,,Day 4 - Jupyter notebook and CSV File,2728142126.0,,,,,
53174711297,PullRequestReviewEvent,2025-08-10 16:03:07+00:00,_onboarding_data,webeet-io/_onboarding_data,205159463,apiterwebeet,User,created,0,,,Day 4 - Jupyter notebook and CSV File,2728142126.0,,,,,
53174524986,PushEvent,2025-08-10 15:51:29+00:00,_onboarding_data,webeet-io/_onboarding_data,205159463,apiterwebeet,User,,6,refs/heads/deepshikha-chhetri-day4,,,,"['Final Day 3 jupyter notebook with insights', 'Add files via upload', 'Update Deepshikha_day3_sql_combined_with_creds.ipynb', 'Update Deepshikha_day3_sql_combined_with_creds.ipynb', 'Merge pull request #147 from webeet-io/deepshikha-chhetri-day3\n\nFinal Day 3 jupyter notebook with in', ""Merge branch 'deepshikha-chhetri' into deepshikha-chhetri-day4""]",6.0,,,
53174491062,PullRequestReviewEvent,2025-08-10 15:49:27+00:00,_onboarding_data,webeet-io/_onboarding_data,205159463,apiterwebeet,User,created,0,,,The files are uploaded.,2727894671.0,,,,,
53172695353,IssuesEvent,2025-08-10 14:04:58+00:00,_onboarding_data,webeet-io/_onboarding_data,204610597,carosame,User,closed,0,,,,,,,,,
53172677880,IssuesEvent,2025-08-10 14:03:57+00:00,_onboarding_data,webeet-io/_onboarding_data,204610597,carosame,User,closed,0,,,,,,,,,
53171671993,PushEvent,2025-08-10 13:04:08+00:00,_onboarding_data,webeet-io/_onboarding_data,205159463,apiterwebeet,User,,4,refs/heads/mariia_alekseichyk,,,,"['created README.md', 'add file with code', 'added cleaned csv file', 'Merge pull request #165 from webeet-io/mariia_alekseichyk_day4\n\nadded day4 files']",4.0,,,
53171671828,PullRequestEvent,2025-08-10 13:04:07+00:00,_onboarding_data,webeet-io/_onboarding_data,205159463,apiterwebeet,User,closed,0,,,added day4 files,2727652224.0,,,,,
53171669976,PullRequestReviewEvent,2025-08-10 13:04:01+00:00,_onboarding_data,webeet-io/_onboarding_data,205159463,apiterwebeet,User,created,0,,,added day4 files,2727652224.0,,,,,
53171606919,PushEvent,2025-08-10 13:00:42+00:00,_onboarding_data,webeet-io/_onboarding_data,205159463,apiterwebeet,User,,6,refs/heads/Jyoti-Tidke,,,,"['Create day_4_task folder', 'Delete daily_tasks/day_4/day_4_task', 'Create readme.md', 'Add files via upload', 'Delete daily_tasks/day_4/day_4_task/readme.md', 'Merge pull request #164 from webeet-io/Jyoti-Tidke-Day-4\n\nJyoti Tidke day 4 task']",6.0,,,
53171606722,PullRequestEvent,2025-08-10 13:00:41+00:00,_onboarding_data,webeet-io/_onboarding_data,205159463,apiterwebeet,User,closed,0,,,Jyoti Tidke day 4 task,2727611852.0,,,,,
53171602505,PullRequestReviewEvent,2025-08-10 13:00:30+00:00,_onboarding_data,webeet-io/_onboarding_data,205159463,apiterwebeet,User,created,0,,,Jyoti Tidke day 4 task,2727611852.0,,,,,
53171223277,PushEvent,2025-08-10 12:38:00+00:00,_onboarding_data,webeet-io/_onboarding_data,205159463,apiterwebeet,User,,3,refs/heads/anna-pertschuk,,,,"['Add files via upload', ""Merge remote-tracking branch 'origin/anna-pertschuk' into anna-pertschuk-day-3"", 'Merge pull request #160 from webeet-io/anna-pertschuk-day-3\n\nDay 3 Analysis Added']",3.0,,,
53171223099,PullRequestEvent,2025-08-10 12:37:59+00:00,_onboarding_data,webeet-io/_onboarding_data,205159463,apiterwebeet,User,closed,0,,,Day 3 Analysis Added,2725875596.0,,,,,
53171221261,PullRequestReviewEvent,2025-08-10 12:37:53+00:00,_onboarding_data,webeet-io/_onboarding_data,205159463,apiterwebeet,User,created,0,,,Day 3 Analysis Added,2725875596.0,,,,,
53171184770,PushEvent,2025-08-10 12:35:47+00:00,_onboarding_data,webeet-io/_onboarding_data,205159463,apiterwebeet,User,,18,refs/heads/anna-pertschuk-day-3,,,,"['Create day1_answers.md', 'Merge pull request #103 from webeet-io/anna-pertschuk-day1\n\nCreate day1_answers.md', 'Create day1_answers.md', 'Update day1_answers.md', ""Merge branch 'anna-pertschuk' into anna-pertschuk-day1"", 'Merge pull request #104 from webeet-io/anna-pertschuk-day1\n\nadded day1_answers.md', 'Delete day1_answers.md', 'Update day1_answers.md', 'Create day1_answers.md', 'Delete day1_answers.md', 'Add files via upload', 'Add files via upload', 'Add files via upload', 'Merge pull request #116 from webeet-io/anna-pertschuk-day1\n\nUpdate day1_answers.md', 'Create day1_answers.md', 'Update day1_answers.md', 'Merge pull request #138 from webeet-io/anna-pertschuk-day2\n\nCompleted day2', ""Merge remote-tracking branch 'origin/anna-pertschuk' into anna-pertschuk-day-3""]",18.0,,,
53170796596,IssuesEvent,2025-08-10 12:11:19+00:00,_onboarding_data,webeet-io/_onboarding_data,205159463,apiterwebeet,User,reopened,0,,,,,,,,,
53170791419,IssuesEvent,2025-08-10 12:10:57+00:00,_onboarding_data,webeet-io/_onboarding_data,205159463,apiterwebeet,User,reopened,0,,,,,,,,,
53170184685,IssuesEvent,2025-08-10 11:25:11+00:00,_onboarding_data,webeet-io/_onboarding_data,204610597,carosame,User,closed,0,,,,,,,,,
53170171199,IssuesEvent,2025-08-10 11:24:12+00:00,_onboarding_data,webeet-io/_onboarding_data,204610597,carosame,User,closed,0,,,,,,,,,
53149147093,PushEvent,2025-08-09 06:07:17+00:00,_onboarding_data,webeet-io/_onboarding_data,204610597,carosame,User,,1,refs/heads/carole-same-day4,,,,['Add files via upload\n\nKey improvements:\r\n\r\nNo More Zero-Filling:\r\n\r\nUses pd.NA instead of 0 for inva'],1.0,,,
53149117793,PushEvent,2025-08-09 06:04:50+00:00,_onboarding_data,webeet-io/_onboarding_data,204610597,carosame,User,,1,refs/heads/carole-same-day4,,,,['Delete daily_tasks/day_4/Day4_Demo_ipnb_colab1.ipynb'],1.0,,,
53149075182,PushEvent,2025-08-09 06:01:23+00:00,_onboarding_data,webeet-io/_onboarding_data,204610597,carosame,User,,1,refs/heads/carole-same-day4,,,,['Delete daily_tasks/day_4/_Audrey_sat_results__202508081411.csv'],1.0,,,
53135978008,DeleteEvent,2025-08-08 18:31:41+00:00,_onboarding_data,webeet-io/_onboarding_data,176274507,kaihanau,User,,0,kajetan-hanausek,branch,,,,,,,
